,artist_name,track_name,track_id,popularity,artist_id,artists_id,artists_names,year,genre
1294,Tory Lanez,LA Confidential,5CYRfPViGWqsLoypm1bX4u,53,2jku7tDXc6XoB6MO2hFuqg,['2jku7tDXc6XoB6MO2hFuqg'],['Tory Lanez'],2016,melodic rap
1295,Yung Pinch,When I Was Yung,6Z1bfW25Q9F5mgZwrh1fqp,53,61qMnYXa1GxSBoV3IiYKjZ,['61qMnYXa1GxSBoV3IiYKjZ'],['Yung Pinch'],2016,melodic rap
1296,Yung Pinch,Look Like,5nZ8MXHhFWzf7dDTuLG1ls,54,61qMnYXa1GxSBoV3IiYKjZ,['61qMnYXa1GxSBoV3IiYKjZ'],['Yung Pinch'],2016,melodic rap
1297,YFN Lucci,Letter from Lucci,10DSgbtGFszuPASztIu7Hk,51,5Berubt6ysOy2LCMyqhmXP,['5Berubt6ysOy2LCMyqhmXP'],['YFN Lucci'],2016,melodic rap
1298,Rae Sremmurd,By Chance,3eaZlarqKQ4oAceRwJHfF5,52,7iZtZyCzp3LItcw1wtPI3D,['7iZtZyCzp3LItcw1wtPI3D'],['Rae Sremmurd'],2016,melodic rap
1299,Lil Yachty,Wanna Be Us,7qqOmEfeTPgjBsm1Qm98eg,51,6icQOAFXDZKsumw3YXyusw,"['6icQOAFXDZKsumw3YXyusw', '10PKQB3BrCkAFb2guTZobP']","['Lil Yachty', 'The Good Perry']",2016,melodic rap
1300,ScHoolboy Q,Dope Dealer,7pda6TLAbVGxUjIUtbiNt0,58,5IcR3N7QB1j6KBL8eImZ8m,"['5IcR3N7QB1j6KBL8eImZ8m', '3crnzLy8R4lVwaigKEOz7V']","['ScHoolboy Q', 'E-40']",2016,southern hip hop
1302,Yo Gotti,Law (feat. E-40),7mhk9WyqZZzvTTCQKfh2iV,58,6Ha4aES39QiVjR0L2lwuwq,"['6Ha4aES39QiVjR0L2lwuwq', '3crnzLy8R4lVwaigKEOz7V']","['Yo Gotti', 'E-40']",2016,southern hip hop
1303,Wiz Khalifa,Pull Up (feat. Lil Uzi Vert),6LTsvaebP6V9tJFvZxqi5M,59,137W8MRPWKqSmrBGDBFSop,"['137W8MRPWKqSmrBGDBFSop', '4O15NlyKLIASxsJ0PrXPfz']","['Wiz Khalifa', 'Lil Uzi Vert']",2016,southern hip hop
1304,Young Dolph,Fuck It,50lOvJmUACTRJDxU62o5f6,56,3HiuzBlSW7pGDXlSFMhO2g,['3HiuzBlSW7pGDXlSFMhO2g'],['Young Dolph'],2016,southern hip hop
1305,Future,Xanny Family,0BzDQgmeRdA4V71VhfBvXT,58,1RyvyyTE3xzB2ZywiAwp0i,['1RyvyyTE3xzB2ZywiAwp0i'],['Future'],2016,southern hip hop
1306,Fetty Wap,Wake Up,6BOtDFg6GJm0rPUDuNmx57,56,6PXS4YHDkKvl1wkIl4V8DL,['6PXS4YHDkKvl1wkIl4V8DL'],['Fetty Wap'],2016,southern hip hop
1307,Future,100it Racks,1XWcdNQvGrX32fH09CwuWI,57,1RyvyyTE3xzB2ZywiAwp0i,"['1RyvyyTE3xzB2ZywiAwp0i', '17lzZA2AlOHwCwFALHttmp', '3TVXtAsR1Inumwj472S9r4']","['Future', '2 Chainz', 'Drake']",2016,southern hip hop
1308,Future,News or Something,3BzlZAqfnZDjv1F5CLlpHx,57,1RyvyyTE3xzB2ZywiAwp0i,['1RyvyyTE3xzB2ZywiAwp0i'],['Future'],2016,southern hip hop
1309,YG,Twist My Fingaz,0evVIHGlp94jOUMvoQZRVD,58,0A0FS04o6zMoto8OKPsDwY,['0A0FS04o6zMoto8OKPsDwY'],['YG'],2016,southern hip hop
1310,Fetty Wap,Jimmy Choo,7s49Um7G06hq2rulrHPsIy,56,6PXS4YHDkKvl1wkIl4V8DL,['6PXS4YHDkKvl1wkIl4V8DL'],['Fetty Wap'],2016,southern hip hop
1311,Kevin Gates,"Jam (feat. Trey Songz, Ty Dolla $ign and Jamie Foxx)",2IAaBzOLUtr2hqcwOItFWJ,55,1gPhS1zisyXr5dHTYZyiMe,"['1gPhS1zisyXr5dHTYZyiMe', '2iojnBLj0qIMiKPvVhLnsH', '7c0XG5cIJTrrAgEC3ULPiq', '7LnaAXbDVIL75IVPnndf7w']","['Kevin Gates', 'Trey Songz', 'Ty Dolla $ign', 'Jamie Foxx']",2016,southern hip hop
1312,Trinidad James,Just A Lil' Thick (She Juicy) (feat. Mystikal & Lil Dicky),5zaIgI9HNUPIcfaeVRlxGa,55,0I5HubncQ8E1MFZOlPDY4J,"['0I5HubncQ8E1MFZOlPDY4J', '3LIJJJkO7R5RasRwt7xIn5', '1tqhsYv8yBBdwANFNzHtcr']","['Trinidad James', 'Mystikal', 'Lil Dicky']",2016,southern hip hop
1314,Young Dolph,Get Paid,2bXzzN93VfUc36DbeWB312,55,3HiuzBlSW7pGDXlSFMhO2g,['3HiuzBlSW7pGDXlSFMhO2g'],['Young Dolph'],2016,southern hip hop
1315,Young Dolph,Facts,18NAT1tvlm7T0Z032p00pG,55,3HiuzBlSW7pGDXlSFMhO2g,['3HiuzBlSW7pGDXlSFMhO2g'],['Young Dolph'],2016,southern hip hop
1316,Gucci Mane,Addicted,6yuraIBlY8JGTVSwt2QSoB,57,13y7CgLHjMVRMDqxdx0Xdo,['13y7CgLHjMVRMDqxdx0Xdo'],['Gucci Mane'],2016,southern hip hop
1317,ScHoolboy Q,JoHn Muir,7sr74Bz3GBTNMQe1m4F5Ut,59,5IcR3N7QB1j6KBL8eImZ8m,['5IcR3N7QB1j6KBL8eImZ8m'],['ScHoolboy Q'],2016,southern hip hop
1318,Gucci Mane,Back on Road,39liuGHPxn2sAyvO6DINor,57,13y7CgLHjMVRMDqxdx0Xdo,"['13y7CgLHjMVRMDqxdx0Xdo', '3TVXtAsR1Inumwj472S9r4']","['Gucci Mane', 'Drake']",2016,southern hip hop
1319,DJ Drama,"Wishing Remix (feat. Chris Brown, Fabolous, Trey Songz, Jhene Aiko & Tory Lanez)",6Op6z8dK5XC9lGRZe4XRF2,56,5oNgAs7j5XcBMzWv3HAnHG,"['5oNgAs7j5XcBMzWv3HAnHG', '7bXgB6jMjp9ATFy66eO08Z', '5ZS223C6JyBfXasXxrRqOk', '2jku7tDXc6XoB6MO2hFuqg', '0YWxKQj2Go9CGHCp77UOyy', '2iojnBLj0qIMiKPvVhLnsH']","['DJ Drama', 'Chris Brown', 'Jhené Aiko', 'Tory Lanez', 'Fabolous', 'Trey Songz']",2016,southern hip hop
1320,ScHoolboy Q,THat Part - Black Hippy Remix,5sqHFfmw7MMc1L85BN8802,58,5IcR3N7QB1j6KBL8eImZ8m,['5IcR3N7QB1j6KBL8eImZ8m'],['ScHoolboy Q'],2016,southern hip hop
1321,YG,I Wanna Benz,4T10Ts9Btb1QL89cAO3pq6,60,0A0FS04o6zMoto8OKPsDwY,"['0A0FS04o6zMoto8OKPsDwY', '0EeQBlQJFiAfJeVN2vT9s0', '3q7HBObVc0L8jNeTe5Gofh']","['YG', 'Nipsey Hussle', '50 Cent']",2016,southern hip hop
1323,Kevin Gates,Pride,4tiw8jOWRemDkmthcSnFA8,54,1gPhS1zisyXr5dHTYZyiMe,['1gPhS1zisyXr5dHTYZyiMe'],['Kevin Gates'],2016,southern hip hop
1324,Money Man,Boss Up,2a7p6SDgiCNmZL3enXNwud,53,3Rx4PJ7SP6unkOk5elPUK7,['3Rx4PJ7SP6unkOk5elPUK7'],['Money Man'],2016,southern hip hop
1325,YG,Still Brazy,3ku6p6J1RrdJ9psKJMqWvi,57,0A0FS04o6zMoto8OKPsDwY,['0A0FS04o6zMoto8OKPsDwY'],['YG'],2016,southern hip hop
1326,Rittz,"The Formula (feat. Tech N9ne, Krizz Kaliko)",5mTbpbdBqzrpLlKXvsoexK,53,5sRhscbWRXFbjXtSZyfaWY,"['5sRhscbWRXFbjXtSZyfaWY', '6UBA15slIuadJ8h2lPRPos', '3SEJQy90Vgg1aSnZ9b4AU9']","['Rittz', 'Tech N9ne', 'Krizz Kaliko']",2016,southern hip hop
1327,A$AP Ferg,Let You Go,2r9ShGMVZNZ4yzIkku3Awk,57,5dHt1vcEm9qb8fCyLcB3HL,['5dHt1vcEm9qb8fCyLcB3HL'],['A$AP Ferg'],2016,southern hip hop
1328,Famous Dex,Hoes Mad,1u8kqieXwWHMnetFOk8rjg,55,0WOxhx4hikIsyF3CRPLC8W,['0WOxhx4hikIsyF3CRPLC8W'],['Famous Dex'],2016,southern hip hop
1329,Future,Benjamins Burn,3YPYfk3CYH9Z4NHp5BlNGH,55,1RyvyyTE3xzB2ZywiAwp0i,['1RyvyyTE3xzB2ZywiAwp0i'],['Future'],2016,southern hip hop
1330,YG,FDT,4nxSEcO1rK0wtYswNpMH2U,54,0A0FS04o6zMoto8OKPsDwY,"['0A0FS04o6zMoto8OKPsDwY', '0EeQBlQJFiAfJeVN2vT9s0']","['YG', 'Nipsey Hussle']",2016,southern hip hop
1331,Mustard,Don't Hurt Me,5Eg6N02CTSSbdthjVc7wLA,58,0YinUQ50QDB7ZxSCLyQ40k,"['0YinUQ50QDB7ZxSCLyQ40k', '0hCNtLu0JehylgoiP8L4Gh', '3KV3p5EY4AvKxOlhGHORLg']","['Mustard', 'Nicki Minaj', 'Jeremih']",2016,southern hip hop
1332,Future,Fly Shit Only,1ANYHWUz5NqPu2EBALGK9Z,54,1RyvyyTE3xzB2ZywiAwp0i,['1RyvyyTE3xzB2ZywiAwp0i'],['Future'],2016,southern hip hop
1333,Money Man,Tryin Me,0P8JmpXrhpozZyOVUc2n4W,51,3Rx4PJ7SP6unkOk5elPUK7,['3Rx4PJ7SP6unkOk5elPUK7'],['Money Man'],2016,southern hip hop
1334,Too $hort,"Ain't My Girlfriend (feat. Ty Dolla $ign, French Montana, Joyner Lucas & Jeremih)",0VeY09ocN1OPvmvKrRd5q3,54,4sb7rZNN93BSS6Gqgepo4v,"['4sb7rZNN93BSS6Gqgepo4v', '7c0XG5cIJTrrAgEC3ULPiq', '6vXTefBL93Dj5IqAWq6OTv', '6C1ohJrd5VydigQtaGy5Wa', '3KV3p5EY4AvKxOlhGHORLg']","['Too $hort', 'Ty Dolla $ign', 'French Montana', 'Joyner Lucas', 'Jeremih']",2016,southern hip hop
1335,O.T. Genasis,Push It,448hNuS6TH90bjpIHIJqH3,52,1Zatb2YN4erBOoSivOXc0o,['1Zatb2YN4erBOoSivOXc0o'],['O.T. Genasis'],2016,southern hip hop
1336,A$AP Mob,"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)",59e7E2LMPZ2bhW5G6aCwX8,54,7yO4IdJjCEPz7YgZMe25iS,"['7yO4IdJjCEPz7YgZMe25iS', '13ubrt8QOOCPljQ2FL1Kca', '0tPjSrb43a58uznKru1k2P', '2tMOCIpxj6jwM9e6pmwGiP']","['A$AP Mob', 'A$AP Rocky', 'A$AP Twelvyy', 'KEY!']",2016,southern hip hop
1337,Plies,Ran off on Da Plug Twice,0I6wh8pETh9PS7dVTzykQd,53,3jksrX4oBklxR78ft8gv3j,['3jksrX4oBklxR78ft8gv3j'],['Plies'],2016,southern hip hop
1338,A$AP Mob,"Young N***a Living (feat. A$AP Ferg, A$AP Ant & A$AP Twelvyy)",3u9HxfcMCFYwJ2R0nkpDWV,53,7yO4IdJjCEPz7YgZMe25iS,"['7yO4IdJjCEPz7YgZMe25iS', '5dHt1vcEm9qb8fCyLcB3HL', '45m1IiS45uD1HcPlYkNWKj', '0tPjSrb43a58uznKru1k2P']","['A$AP Mob', 'A$AP Ferg', 'A$AP ANT', 'A$AP Twelvyy']",2016,southern hip hop
1339,G Herbo,Rollin - Bonus Track,4m4aKJv0PN3Hz7BrwIlRYO,51,5QdEbQJ3ylBnc3gsIASAT5,['5QdEbQJ3ylBnc3gsIASAT5'],['G Herbo'],2016,southern hip hop
1342,Nelly,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,1lKS7SZQ7r5vOChLwJurmm,56,2gBjLmx6zQnFGQJCAQpRgw,"['2gBjLmx6zQnFGQJCAQpRgw', '07W0YfsvHM7Mw7Bq48Mb0A', '59wfkuBoNyhDMQGCljbUbA']","['Nelly', 'Murphy Lee', 'Diddy']",2016,southern hip hop
1343,Yo Gotti,They Like (feat. YFN Lucci),5ZWwLNhwmJXM7yKZJ5sxN1,53,6Ha4aES39QiVjR0L2lwuwq,"['6Ha4aES39QiVjR0L2lwuwq', '5Berubt6ysOy2LCMyqhmXP']","['Yo Gotti', 'YFN Lucci']",2016,southern hip hop
1344,Yella Beezy,Going Through Some Thangs,27CeT4MxQhasup7EpKtOyp,51,7kwCkEJ384PWm0UQW3hxjS,['7kwCkEJ384PWm0UQW3hxjS'],['Yella Beezy'],2016,southern hip hop
1345,ScHoolboy Q,Overtime,5lsrKf4mzIO4gA9U9eBYms,54,5IcR3N7QB1j6KBL8eImZ8m,"['5IcR3N7QB1j6KBL8eImZ8m', '360IAlyVv4PCEVjgyMZrxK', '0jUQSUOcM7lxVn5eVGTkzQ']","['ScHoolboy Q', 'Miguel', 'Justine Skye']",2016,southern hip hop
1346,Bubba Sparxxx,Put in Work,7jQIEyRMj8H6QqIOYT0dHV,52,3RPYHNSwe3w0mtfJwKIN9P,"['3RPYHNSwe3w0mtfJwKIN9P', '68DWke2VjdDmA75aJX5C57']","['Bubba Sparxxx', 'Yelawolf']",2016,southern hip hop
1347,Gucci Mane,Drove U Crazy (feat. Bryson Tiller),05l55Q5FpHrMs06JoYcmrR,53,13y7CgLHjMVRMDqxdx0Xdo,"['13y7CgLHjMVRMDqxdx0Xdo', '2EMAnMvWE2eb56ToJVfCWs']","['Gucci Mane', 'Bryson Tiller']",2016,southern hip hop
1348,DJ Khaled,Jermaine's Interlude (feat. J. Cole),4LAp0EFUdBeVCkusdw8i77,51,0QHgL1lAIqAw0HtD7YldmP,"['0QHgL1lAIqAw0HtD7YldmP', '6l3HvQ5sa6mXTsMTB19rO5']","['DJ Khaled', 'J. Cole']",2016,southern hip hop
1349,ScHoolboy Q,Tookie Knows II,3mViCAKDSnEoGijjbmcQYA,54,5IcR3N7QB1j6KBL8eImZ8m,"['5IcR3N7QB1j6KBL8eImZ8m', '6gWZsNTQrQwvixUVf01WDy', '3S0ftTsY7HDY3Rnzqy5v9d']","['ScHoolboy Q', 'Traffic', 'T.F']",2016,southern hip hop
1350,Volbeat,The Bliss,3S9dosMKnGE6vv1ONBnUki,49,0L5fC7Ogm2YwgqVCRcF1bT,['0L5fC7Ogm2YwgqVCRcF1bT'],['Volbeat'],2016,alternative metal
1351,Aaron Lewis,Sinner,34jUlISPpEYnJqzPc7B7Sh,49,2t2XKfWKLXpFIjFwy1K8wx,"['2t2XKfWKLXpFIjFwy1K8wx', '5W5bDNCqJ1jbCgTxDD0Cb3']","['Aaron Lewis', 'Willie Nelson']",2016,alternative metal
1352,Temple Of The Dog,Say Hello 2 Heaven - 25th Anniversary Mix,6gpai6xL08vD5mQ4fXTwxL,53,0iHb0mCbqZTYeb4y9Pirrd,['0iHb0mCbqZTYeb4y9Pirrd'],['Temple Of The Dog'],2016,alternative metal
1353,Hatebreed,Seven Enemies,6oOQNOCjGmgfC0lUpqa6yV,52,17Mb968quDHpjCkIyq30QV,['17Mb968quDHpjCkIyq30QV'],['Hatebreed'],2016,alternative metal
1354,Korn,Insane,3bVwfHr4vuJv6DGZal2Dpq,51,3RNrq3jvMZxD9ZyoOZbQOD,['3RNrq3jvMZxD9ZyoOZbQOD'],['Korn'],2016,alternative metal
1355,3 Doors Down,In The Dark,1ILnhyARReabVz7U2oDQMm,52,2RTUTCvo6onsAnheUk3aL9,['2RTUTCvo6onsAnheUk3aL9'],['3 Doors Down'],2016,alternative metal
1356,Skillet,Out of Hell,6lzmirX8hoaDFy7vrojXJN,53,49bzE5vRBRIota4qeHtQM8,['49bzE5vRBRIota4qeHtQM8'],['Skillet'],2016,alternative metal
1357,Otep,Royals,51OeSEP85etN0dhX9Vbp8v,50,6iswhpc2w6na3lS1vehFXF,['6iswhpc2w6na3lS1vehFXF'],['Otep'],2016,alternative metal
1358,Gojira,The Shooting Star,6HQfFAupOMsmfWV4CbG1Kj,53,0GDGKpJFhVpcjIGF8N6Ewt,['0GDGKpJFhVpcjIGF8N6Ewt'],['Gojira'],2016,alternative metal
1359,Megadeth,Dystopia,0KiRc3f3OI9C7s0S1QjQNO,56,1Yox196W7bzVNZI7RBaPnf,['1Yox196W7bzVNZI7RBaPnf'],['Megadeth'],2016,alternative metal
1360,Adelitas Way,Bad Reputation,6y82o1FH95CmFzDYavVeyr,50,1ZjAT2nTrzDIXFfsQ2hWJk,['1ZjAT2nTrzDIXFfsQ2hWJk'],['Adelitas Way'],2016,alternative metal
1361,Chevelle,Joyride (Omen),3uJpLFPywddM2hhqgcgzfN,47,56dO9zeHKuU5Gvfc2kxHNw,['56dO9zeHKuU5Gvfc2kxHNw'],['Chevelle'],2016,alternative metal
1362,Bullet For My Valentine,Don't Need You - Edit,7oUkPewtWnIAQ8MncVTXBv,55,7iWiAD5LLKyiox2grgfmUT,['7iWiAD5LLKyiox2grgfmUT'],['Bullet For My Valentine'],2016,alternative metal
1363,Sum 41,War,23Vf9hNoBN8AacpUUHbiRy,59,0qT79UgT5tY4yudH9VfsdT,['0qT79UgT5tY4yudH9VfsdT'],['Sum 41'],2016,alternative metal
1364,Aaron Lewis,I Lost It All,4RJbuVAZjEklJQoKoYQAme,47,2t2XKfWKLXpFIjFwy1K8wx,['2t2XKfWKLXpFIjFwy1K8wx'],['Aaron Lewis'],2016,alternative metal
1365,Chevelle,Door to Door Cannibals,4rqevMJHSJ2nuSqMPpIF5E,47,56dO9zeHKuU5Gvfc2kxHNw,['56dO9zeHKuU5Gvfc2kxHNw'],['Chevelle'],2016,alternative metal
1366,Deftones,Prayers / Triangles,0B1Iqqq8wVoXM5R5glHQES,49,6Ghvu1VvMGScGpOUJBAHNH,['6Ghvu1VvMGScGpOUJBAHNH'],['Deftones'],2016,alternative metal
1367,Volbeat,Black Rose,0iAl3KElI8PxLbAa2h7yDN,46,0L5fC7Ogm2YwgqVCRcF1bT,['0L5fC7Ogm2YwgqVCRcF1bT'],['Volbeat'],2016,alternative metal
1368,Killswitch Engage,Strength of the Mind,6AjXt5W30GHH3pZPrYK6TH,49,37394IP6uhnjIpsawpMu4l,['37394IP6uhnjIpsawpMu4l'],['Killswitch Engage'],2016,alternative metal
1369,Aaron Lewis,Mama,0xPJDwzmCgYjWVqOAwpbtY,46,2t2XKfWKLXpFIjFwy1K8wx,['2t2XKfWKLXpFIjFwy1K8wx'],['Aaron Lewis'],2016,alternative metal
1370,Volbeat,Marie Laveau,7ebn8remUBhP09n96ZleH0,45,0L5fC7Ogm2YwgqVCRcF1bT,['0L5fC7Ogm2YwgqVCRcF1bT'],['Volbeat'],2016,alternative metal
1371,Gojira,Only Pain,7MuPOXU2vjEe3Kh9LfbM5v,53,0GDGKpJFhVpcjIGF8N6Ewt,['0GDGKpJFhVpcjIGF8N6Ewt'],['Gojira'],2016,alternative metal
1372,Korn,Take Me,3cdaqIaPz4QMr8lTu4PYrv,47,3RNrq3jvMZxD9ZyoOZbQOD,['3RNrq3jvMZxD9ZyoOZbQOD'],['Korn'],2016,alternative metal
1373,From Ashes to New,Breaking Now,7lgf8Dcf43igOrAdoYHRih,49,4HrkLxQHZ5mgCtIVpiH5QX,['4HrkLxQHZ5mgCtIVpiH5QX'],['From Ashes to New'],2016,alternative metal
1374,Death Angel,The Moth,1VAr5YFV3UF3eWmbhYQMqF,53,6KVc8Llznru8n9LVCYe9dz,['6KVc8Llznru8n9LVCYe9dz'],['Death Angel'],2016,alternative metal
1375,HELLYEAH,Human,2Q7nzt6BXtuDdroqKOag3D,48,4hxDvVq5t8ebPYPdBl1F9f,['4hxDvVq5t8ebPYPdBl1F9f'],['HELLYEAH'],2016,alternative metal
1376,Gojira,The Cell,7nCD5l7GrFyt6o1mstCUFr,52,0GDGKpJFhVpcjIGF8N6Ewt,['0GDGKpJFhVpcjIGF8N6Ewt'],['Gojira'],2016,alternative metal
1377,Sixx:A.M.,Prayers For The Damned,5XiPxGxOLuubfvwXlXJ6Wt,51,3886aFez2HDLkio5tUzmP6,['3886aFez2HDLkio5tUzmP6'],['Sixx:A.M.'],2016,alternative metal
1378,Meshuggah,Born in Dissonance,6GYyGwbJeHyFj9po98ZGpS,52,3ggwAqZD3lyT2sbovlmfQY,['3ggwAqZD3lyT2sbovlmfQY'],['Meshuggah'],2016,alternative metal
1379,Skillet,Famous,03zjj8Ni3NQqInP6FQ25v2,51,49bzE5vRBRIota4qeHtQM8,['49bzE5vRBRIota4qeHtQM8'],['Skillet'],2016,alternative metal
1380,HELLYEAH,I Don't Care Anymore (Acoustic),5ncrAJweQsGKQWOhf2isOK,48,4hxDvVq5t8ebPYPdBl1F9f,['4hxDvVq5t8ebPYPdBl1F9f'],['HELLYEAH'],2016,alternative metal
1381,Avenged Sevenfold,Roman Sky,06r4cRb2dnmCSyZ5MgEUGY,45,0nmQIMXWTXfhgOBdNzhGOs,['0nmQIMXWTXfhgOBdNzhGOs'],['Avenged Sevenfold'],2016,alternative metal
1382,Billy Talent,Afraid of Heights,0P44AUPRzaIAHNWquN0fGR,42,08yf5A2nS4XEeNvabDXqyg,['08yf5A2nS4XEeNvabDXqyg'],['Billy Talent'],2016,alternative metal
1383,Gojira,Magma,56iv5TqfvxVa4zLMs6SvmP,51,0GDGKpJFhVpcjIGF8N6Ewt,['0GDGKpJFhVpcjIGF8N6Ewt'],['Gojira'],2016,alternative metal
1384,HELLYEAH,I Don't Care Anymore,5PPkKbFuod4Qutcn0jMNNp,46,4hxDvVq5t8ebPYPdBl1F9f,['4hxDvVq5t8ebPYPdBl1F9f'],['HELLYEAH'],2016,alternative metal
1385,Sixx:A.M.,Rise,0oocSoRiIS4ZvjX9TWx1kP,47,3886aFez2HDLkio5tUzmP6,['3886aFez2HDLkio5tUzmP6'],['Sixx:A.M.'],2016,alternative metal
1387,Skillet,Saviors of the World,048rIiP977BBiepIeLKaYA,49,49bzE5vRBRIota4qeHtQM8,['49bzE5vRBRIota4qeHtQM8'],['Skillet'],2016,alternative metal
1388,Volbeat,Seal The Deal,1ibOpk2G4mtHfWE87k5Pou,43,0L5fC7Ogm2YwgqVCRcF1bT,['0L5fC7Ogm2YwgqVCRcF1bT'],['Volbeat'],2016,alternative metal
1389,Amon Amarth,The Way of Vikings,19zT5M46RioXTv0PzU22Hb,47,3pulcT2wt7FEG10lQlqDJL,['3pulcT2wt7FEG10lQlqDJL'],['Amon Amarth'],2016,alternative metal
1390,Saint Asonia,I Don't Care Anymore,74AyuzLYFESepiI83DjBOG,45,6Fwq3TDWpMhcL1KTKVQiI8,['6Fwq3TDWpMhcL1KTKVQiI8'],['Saint Asonia'],2016,alternative metal
1391,Amon Amarth,First Kill,7wVdKwd0CZkzLT2cRcTSqz,46,3pulcT2wt7FEG10lQlqDJL,['3pulcT2wt7FEG10lQlqDJL'],['Amon Amarth'],2016,alternative metal
1392,Opeth,Sorceress,5mY8mY7DSfuqVbY2psq3Cg,52,0ybFZ2Ab08V8hueghSXm6E,['0ybFZ2Ab08V8hueghSXm6E'],['Opeth'],2016,alternative metal
1393,Evanescence,Farther Away,63Yk0ZcjJSv37O8Vy7PFZi,49,5nGIFgo0shDenQYSE0Sn7c,['5nGIFgo0shDenQYSE0Sn7c'],['Evanescence'],2016,alternative metal
1395,Thousand Foot Krutch,Running With Giants,7bzPKAUe9S0GdKXwhuThhg,46,6GfiCQDFYANz5wUkSmb3Dr,['6GfiCQDFYANz5wUkSmb3Dr'],['Thousand Foot Krutch'],2016,alternative metal
1396,From Ashes to New,Every Second,16EpIUM2ctRKZBltHR2Jrb,47,4HrkLxQHZ5mgCtIVpiH5QX,['4HrkLxQHZ5mgCtIVpiH5QX'],['From Ashes to New'],2016,alternative metal
1397,Megadeth,Conquer Or Die,1xdmx0UEYQE5Wl7D7UUt5U,51,1Yox196W7bzVNZI7RBaPnf,['1Yox196W7bzVNZI7RBaPnf'],['Megadeth'],2016,alternative metal
1398,Aaron Lewis,Sunday Every Saturday Night,2hvXynoLGdktCusZwX7uzN,43,2t2XKfWKLXpFIjFwy1K8wx,['2t2XKfWKLXpFIjFwy1K8wx'],['Aaron Lewis'],2016,alternative metal
1399,Skillet,Watching for Comets,4rEewUBeCHGkKoPX4DJNq1,48,49bzE5vRBRIota4qeHtQM8,['49bzE5vRBRIota4qeHtQM8'],['Skillet'],2016,alternative metal
1400,BIGBANG,IF YOU,4kaY4LbdbomICC25gYGGtn,64,4Kxlr1PRlDKEB0ekOCyHgX,['4Kxlr1PRlDKEB0ekOCyHgX'],['BIGBANG'],2016,k-pop
1401,BOL4,Galaxy 우주를 줄게,15c7KZTrsCUxCQcOdUVELc,64,4k5fFEYgkWYrYvtOK3zVBl,['4k5fFEYgkWYrYvtOK3zVBl'],['BOL4'],2016,k-pop
1402,RADWIMPS,Dream lantern,5mEqD00bdFcsiVd0MfvEeF,66,1EowJ1WwkMzkCkRomFhui7,['1EowJ1WwkMzkCkRomFhui7'],['RADWIMPS'],2016,k-pop
1403,BTS,Interlude: Wings,6dNOlenVY8vp29pkMZOd7c,63,3Nrfpe0tUJi4K4DXYWgMUX,['3Nrfpe0tUJi4K4DXYWgMUX'],['BTS'],2016,k-pop
1404,SID,乱舞のメロディ,5XmWr9rlKvjMLmnq2A5HF5,63,24b231EnCM3BkpiuWs5VBE,['24b231EnCM3BkpiuWs5VBE'],['SID'],2016,k-pop
1405,BTS,For You,2offgVA6h500KKIvUYU5kP,63,3Nrfpe0tUJi4K4DXYWgMUX,['3Nrfpe0tUJi4K4DXYWgMUX'],['BTS'],2016,k-pop
1406,NCT 127,소방차 Fire Truck,5hHlmrSV6d9LFMsDA1lamE,61,7f4ignuCJhLXfZ9giKT7rH,['7f4ignuCJhLXfZ9giKT7rH'],['NCT 127'],2016,k-pop
1407,I.O.I,Very Very Very,0BhMw9r3eOLMLXRFBLCt6O,63,6RKnXXyprPjhBdCvL802Ku,['6RKnXXyprPjhBdCvL802Ku'],['I.O.I'],2016,k-pop
1408,BTS,Reflection,6O7358UPKsUumzjumFxVtp,61,3Nrfpe0tUJi4K4DXYWgMUX,['3Nrfpe0tUJi4K4DXYWgMUX'],['BTS'],2016,k-pop
1409,DEAN,21,2jiI8bNSDu7UxTtDCOqh3L,58,3eCd0TZrBPm2n9cDG6yWfF,['3eCd0TZrBPm2n9cDG6yWfF'],['DEAN'],2016,k-pop
1410,Suzy,Dream,3JBnDOUd18QKjDqSYuOfpm,63,4U80LJd8sG6U9YTFP5izka,"['4U80LJd8sG6U9YTFP5izka', '4ufh0WuMZh6y4Dmdnklvdl']","['Suzy', 'BAEKHYUN']",2016,k-pop
1411,Wonder Girls,Why So Lonely,3mKK73NhylzXdHV4qZGxI4,60,3Cv2vi3WTl8VZOTdrBkKdM,['3Cv2vi3WTl8VZOTdrBkKdM'],['Wonder Girls'],2016,k-pop
1412,RADWIMPS,Nandemonaiya - movie ver.,7dEfa89dZfo6CQPdsgGCF6,67,1EowJ1WwkMzkCkRomFhui7,['1EowJ1WwkMzkCkRomFhui7'],['RADWIMPS'],2016,k-pop
1413,DAVICHI,This Love,1mh5s6XJ3RLJBRPErACsHW,68,4z6yrDz5GfKXkeQZjOaZdq,['4z6yrDz5GfKXkeQZjOaZdq'],['DAVICHI'],2016,k-pop
1414,BTS,Wishing On A Star,3UvbL9zd4XTsCL8O6Qp2bR,60,3Nrfpe0tUJi4K4DXYWgMUX,['3Nrfpe0tUJi4K4DXYWgMUX'],['BTS'],2016,k-pop
