,artist_name,track_name,track_id,popularity,artist_id,artists_id,artists_names,year,genre
3583,Bomba Estéreo,Siembra,5n8x10liZsZ61MkdTihlmj,41,5n9bMYfz9qss2VOW89EVs2,['5n9bMYfz9qss2VOW89EVs2'],['Bomba Estéreo'],2017,latin rock
3586,Vetusta Morla,23 de Junio,3NolL8Ds5qRrYQSVUBKicn,59,6J6yx1t3nwIDyPXk5xa7O8,['6J6yx1t3nwIDyPXk5xa7O8'],['Vetusta Morla'],2017,latin rock
3587,José Madero,Noche De Baile,3mo50acpVy2qOQbCrFBJ6H,50,62nVRNDLaS8m1p31F6omGw,['62nVRNDLaS8m1p31F6omGw'],['José Madero'],2017,latin rock
3588,José Madero,El Ser Supremo,3kFCFNblpevU7cpKrybixy,50,62nVRNDLaS8m1p31F6omGw,['62nVRNDLaS8m1p31F6omGw'],['José Madero'],2017,latin rock
3590,Los Pericos,Pupilas Lejanas (En Vivo),3b355y8meUI0ok4bhu9OpI,51,7FnZWGw9lwOr7WzieTKEPR,['7FnZWGw9lwOr7WzieTKEPR'],['Los Pericos'],2017,latin rock
3591,Caloncho,Optimista,4Hg78x2saZPrbUin5CFIJt,51,2z3KntXLyEF5Lvz1kpdBoA,['2z3KntXLyEF5Lvz1kpdBoA'],['Caloncho'],2017,latin rock
3592,Elefante,Quiero Ser,1i0N6l6RAmJ5Nii5BPEkwd,42,5oYHL2SijkMY52gKIhYJNb,['5oYHL2SijkMY52gKIhYJNb'],['Elefante'],2017,latin rock
3593,El Cuarteto De Nos,El Innombrable,5H8M2ffRKcdqJTc6YTt4c2,50,13JJKrUewC1CJYmIDXQNoH,['13JJKrUewC1CJYmIDXQNoH'],['El Cuarteto De Nos'],2017,latin rock
3594,Porter,Cuxillo,3nVyFK9HDP9jalS2GlOGWQ,48,7eBQrhxTHcor6gcbcLhqE5,['7eBQrhxTHcor6gcbcLhqE5'],['Porter'],2017,latin rock
3595,Comisario Pantera,Historia,4NSZG57YtWfNbNH4ZUD7DE,27,7eOGKFUwjDDem40BGPqnZR,"['7eOGKFUwjDDem40BGPqnZR', '4ZvaqTTKRSOdPsuNBU9kSO']","['Comisario Pantera', 'Santi Balmes']",2017,latin rock
3596,Los Espiritus,Perdida En El Fuego,6btPkqEOYxT79nR5f8g0dU,50,1UnfU05eCWxrY4vWarpeF0,['1UnfU05eCWxrY4vWarpeF0'],['Los Espiritus'],2017,latin rock
3597,León Larregui,Aurora Boreal - Live,3Olg6CNxpELYzffgT8Yq5Z,43,4ClsVDy2g7RKSSlvq8cF6d,['4ClsVDy2g7RKSSlvq8cF6d'],['León Larregui'],2017,latin rock
3598,Los Mesoneros,Juntos,2u4Mo9yZEsrEQ3saaFX17i,40,0OluGbRuQQEcYyttGww517,['0OluGbRuQQEcYyttGww517'],['Los Mesoneros'],2017,latin rock
3599,Molotov,Arre Caesar,2s5dmzKiI0RDnP7Sk1AV5e,44,27Owkm4TGlMqb0BqaEt3PW,['27Owkm4TGlMqb0BqaEt3PW'],['Molotov'],2017,latin rock
3602,Gus Dapperton,I'm Just Snacking,6413UUgINHbZsCJeJBFlmT,60,6sHCvZe1PHrOAuYlwTLNH4,['6sHCvZe1PHrOAuYlwTLNH4'],['Gus Dapperton'],2017,indie poptimism
3609,Halsey,Alone,2Te14aSrBgFj1CE2sBBVMX,59,26VFTg2z8YR0cCuwLzESi2,['26VFTg2z8YR0cCuwLzESi2'],['Halsey'],2017,indie poptimism
3613,POWERS,Closer,2JdzcxKSk7raYujsLYUXvi,58,0PGB0xsAyDqHHlvNQcgq5S,['0PGB0xsAyDqHHlvNQcgq5S'],['POWERS'],2017,indie poptimism
3616,Ocean Park Standoff,Lost Boys,434j2chLPaquCFLIKCcxAB,57,1qGohIp3a4kh1Euymx0pyL,['1qGohIp3a4kh1Euymx0pyL'],['Ocean Park Standoff'],2017,indie poptimism
3619,Halsey,Heaven In Hiding,2zRiYzBzeabQQ16BK3c6jk,59,26VFTg2z8YR0cCuwLzESi2,['26VFTg2z8YR0cCuwLzESi2'],['Halsey'],2017,indie poptimism
3620,Two Feet,Twisted,4Zgo9uf4jURl7tjCBmUjy2,67,5sWHDYs0csV6RS48xBl0tH,['5sWHDYs0csV6RS48xBl0tH'],['Two Feet'],2017,indie poptimism
3622,Halsey,Devil In Me,2bDXmdP23tCK9uj8e2o3ya,59,26VFTg2z8YR0cCuwLzESi2,['26VFTg2z8YR0cCuwLzESi2'],['Halsey'],2017,indie poptimism
3625,Louis The Child,Love Is Alive,1hSuulO4BKSmYe0aSWROPM,55,7wg1qvie3KqDNQbAkTdbX0,"['7wg1qvie3KqDNQbAkTdbX0', '6wKxOKEA3K6R2UZ3COLXEY']","['Louis The Child', 'Elohim']",2017,indie poptimism
3626,Matt Maeson,Cringe - Stripped,6TpowNTagUJ7f8ctFFCVN8,58,7gHscNMDI8FF8pcgrV8eIn,['7gHscNMDI8FF8pcgrV8eIn'],['Matt Maeson'],2017,indie poptimism
3627,Matt Maeson,Me and My Friends Are Lonely,1lLGOHbOgsrJ2tFQYKNK44,57,7gHscNMDI8FF8pcgrV8eIn,['7gHscNMDI8FF8pcgrV8eIn'],['Matt Maeson'],2017,indie poptimism
3630,Ocean Park Standoff,Good News,1dXCXb006YbPSAajh6qhaF,56,1qGohIp3a4kh1Euymx0pyL,['1qGohIp3a4kh1Euymx0pyL'],['Ocean Park Standoff'],2017,indie poptimism
3631,Halsey,Not Afraid Anymore,0wH7iJqYQnmUU09YGcQPHo,60,26VFTg2z8YR0cCuwLzESi2,['26VFTg2z8YR0cCuwLzESi2'],['Halsey'],2017,indie poptimism
3637,Ruelle,Monsters,14fRrLJwF9Ca6n5SXMbs5M,63,5tIkXJTex4JY7cv9mmgAZx,['5tIkXJTex4JY7cv9mmgAZx'],['Ruelle'],2017,indie poptimism
3643,Halsey,Lie,3BRO4QR9ZDj9Ae3VtbjeUr,57,26VFTg2z8YR0cCuwLzESi2,"['26VFTg2z8YR0cCuwLzESi2', '0VRj0yCOv2FXJNP47XQnx5']","['Halsey', 'Quavo']",2017,indie poptimism
3645,Matt Maeson,Grave Digger,3DAQWIPCCpmPDrb02wFrxb,56,7gHscNMDI8FF8pcgrV8eIn,['7gHscNMDI8FF8pcgrV8eIn'],['Matt Maeson'],2017,indie poptimism
3648,Hey Violet,Unholy,7pDNTYT8aJeAV40BGaCI7e,58,4JNfz6aO9ZFz0gp5GY88am,['4JNfz6aO9ZFz0gp5GY88am'],['Hey Violet'],2017,indie poptimism
3650,Scooter,Bora! Bora! Bora!,5g1FuExWrGTXczk86Ad0cP,48,0HlxL5hisLf59ETEPM3cUA,['0HlxL5hisLf59ETEPM3cUA'],['Scooter'],2017,europop
3651,Scooter,Kiss Goodnight,4EFNvzTaxZhKNPR7o0l9QJ,42,0HlxL5hisLf59ETEPM3cUA,['0HlxL5hisLf59ETEPM3cUA'],['Scooter'],2017,europop
3652,Modern Talking,Atlantis Is Calling (S.O.S. for Love),70DGiDqscDcE3Cft8IkiR5,34,79bxUQsBIXO8nVLB9fYKf7,['79bxUQsBIXO8nVLB9fYKf7'],['Modern Talking'],2017,europop
3653,Master Blaster,Weekend,2E1gNlmxCKdJtTZYJr3wbO,46,0x6v7KDiu5YRgHIx7d2Qkm,"['0x6v7KDiu5YRgHIx7d2Qkm', '3cYLIrOBA2krbYehW6GaWW']","['Master Blaster', 'Selene']",2017,europop
3654,Erik Hassle,No Words,2kSiSU6KMxTuT7tJ8TwoIq,34,6MKNzi38fPQCFRdWOtHqTJ,['6MKNzi38fPQCFRdWOtHqTJ'],['Erik Hassle'],2017,europop
3655,Elena Temnikova,Давай улетим,3PND9rPYQR1iwaOH3OG7xv,40,6lPJV4RlngIEnb6OzcwMDL,['6lPJV4RlngIEnb6OzcwMDL'],['Elena Temnikova'],2017,europop
3656,Steps,I Will Love Again,4Rqyeenasyr0bE9f1O6klX,39,17UkABEasVRlCcIFZ3wHb7,['17UkABEasVRlCcIFZ3wHb7'],['Steps'],2017,europop
3657,Cascada,Run,3zZbsZhO9W38t3NwkDscLc,34,0N0d3kjwdY2h7UVuTdJGfp,['0N0d3kjwdY2h7UVuTdJGfp'],['Cascada'],2017,europop
3658,Nadine Coyle,Go To Work,2eMmjBUsQ5f5sh20LYzwh0,34,3fWTpVNnrGmdo0jMbsRsRf,['3fWTpVNnrGmdo0jMbsRsRf'],['Nadine Coyle'],2017,europop
3659,Master Blaster,Until the End - Monday 2 Friday Radio Edit,7LLQiZoh3UWNKneVgymmov,40,0x6v7KDiu5YRgHIx7d2Qkm,"['0x6v7KDiu5YRgHIx7d2Qkm', '3dfXrRUJSGescobgqGYEeR']","['Master Blaster', 'Monday 2 Friday']",2017,europop
3660,Texas,Round the World,1RxTKlLBk2FmFqeNGUhlK9,39,5JsdVATHNPE0XdMFMRoSuf,['5JsdVATHNPE0XdMFMRoSuf'],['Texas'],2017,europop
3661,Aqua,Barbie Girl,48tBVT3kagYhkiln5155bc,26,6kBjAFKyd0he7LiA5GQ3Gz,['6kBjAFKyd0he7LiA5GQ3Gz'],['Aqua'],2017,europop
3662,All Saints,Never Ever - Radio Edit,2LFk96qcwTmgzYhQxO2zhQ,25,5TDVKqW9uhqGjwwwKGuma4,['5TDVKqW9uhqGjwwwKGuma4'],['All Saints'],2017,europop
3663,Ace Wilder,Wild Child,3FtVPxBNvwtRksGhN4oKQz,41,7F4HcalxCMC4DctguvnoFY,['7F4HcalxCMC4DctguvnoFY'],['Ace Wilder'],2017,europop
3664,Max Pezzali,Eccoti (La storia più incredibile che conosco),44K47TeSU83WUJAcLYbRHT,54,6FcVd3KlRxozcLl19FMXu9,['6FcVd3KlRxozcLl19FMXu9'],['Max Pezzali'],2017,europop
3665,Technotronic,Pump Up The Jam,2RDHhMM4inCCldWglnI0PZ,19,2Cd98zHVdZeOCisc6Gi2sB,"['2Cd98zHVdZeOCisc6Gi2sB', '5ZLDs5UjQ4qoGzmG1KEmYE']","['Technotronic', 'Felly']",2017,europop
3666,Bananarama,Love in the First Degree,1TFS02PcnGgERMwb0uXdIS,30,3sc7iUG1Wwpwx7bHeZolgx,['3sc7iUG1Wwpwx7bHeZolgx'],['Bananarama'],2017,europop
3667,Texas,For Everything,3YaVDP7FU01JbBVG2sHJJg,39,5JsdVATHNPE0XdMFMRoSuf,['5JsdVATHNPE0XdMFMRoSuf'],['Texas'],2017,europop
3668,All Saints,Pure Shores,3kiWQEyFtBysjZwj6PtrDu,21,5TDVKqW9uhqGjwwwKGuma4,['5TDVKqW9uhqGjwwwKGuma4'],['All Saints'],2017,europop
3669,Modern Talking,Brother Louie - New Version 2017,4FjzkyChqFru6ayZj4O8xP,36,79bxUQsBIXO8nVLB9fYKf7,['79bxUQsBIXO8nVLB9fYKf7'],['Modern Talking'],2017,europop
3670,Elena Temnikova,Вдох,4u5ItQ7okPbGufqi1D2kSV,39,6lPJV4RlngIEnb6OzcwMDL,['6lPJV4RlngIEnb6OzcwMDL'],['Elena Temnikova'],2017,europop
3671,Erasure,Just a Little Love,2D20TRfdYzywxIW4TpzFoN,20,0z5DFXmhT4ZNzWElsM7V89,['0z5DFXmhT4ZNzWElsM7V89'],['Erasure'],2017,europop
3672,Cascada,Everytime We Touch - B3nte Remix,57W0BeadXDvfEd9GzjKfpv,46,0N0d3kjwdY2h7UVuTdJGfp,"['0N0d3kjwdY2h7UVuTdJGfp', '2ykUp1K8tRaOUFd8vvcwXl']","['Cascada', 'B3nte']",2017,europop
3673,Culture Club,Karma Chameleon,6G0Mzz8FtqAyfeHEeUd0XQ,26,6kz53iCdBSqhQCZ21CoLcc,['6kz53iCdBSqhQCZ21CoLcc'],['Culture Club'],2017,europop
3674,Bananarama,"Love, Truth & Honesty",6oZ19KrxsPcBnzZntOJlvb,34,3sc7iUG1Wwpwx7bHeZolgx,['3sc7iUG1Wwpwx7bHeZolgx'],['Bananarama'],2017,europop
3675,Modern Talking,Cheri Cheri Lady - New Version 2017,2TXtAC81ta2Tr2949Ucej1,35,79bxUQsBIXO8nVLB9fYKf7,['79bxUQsBIXO8nVLB9fYKf7'],['Modern Talking'],2017,europop
3676,Scooter,Always Look on the Bright Side of Life,01JKAyLmIPcitkZX7DuxWG,47,0HlxL5hisLf59ETEPM3cUA,['0HlxL5hisLf59ETEPM3cUA'],['Scooter'],2017,europop
3677,Scooter,Shooting Stars - Move It To The Left,5W9Esn1T4rtiIiRiTG0FQu,44,0HlxL5hisLf59ETEPM3cUA,['0HlxL5hisLf59ETEPM3cUA'],['Scooter'],2017,europop
3678,ItaloBrothers,Fiction Squad,2rdXbpXb2xbQGjzb1Cv0tD,34,5nkYRuiIHg2xXHFC8bfosJ,['5nkYRuiIHg2xXHFC8bfosJ'],['ItaloBrothers'],2017,europop
3679,Master Blaster,How Old Are You 2014 - Megastylez Radio Edit,53QzQBht6uYo6TjnHqYjnD,43,0x6v7KDiu5YRgHIx7d2Qkm,"['0x6v7KDiu5YRgHIx7d2Qkm', '45aid2ljdzWaaCDaP4UA0b']","['Master Blaster', 'Megastylez']",2017,europop
3680,Helena Paparizou,Haide - English Version,0PboMuXCuhcljyqFxd9e0C,33,7D7k550IB6EszWmzVVCJSK,['7D7k550IB6EszWmzVVCJSK'],['Helena Paparizou'],2017,europop
3681,Bananarama,"Robert De Niro's Waiting... - 7"" Version",6ji7mtvTWRkLm2NhZY27xb,28,3sc7iUG1Wwpwx7bHeZolgx,['3sc7iUG1Wwpwx7bHeZolgx'],['Bananarama'],2017,europop
3682,Master Blaster,Can Delight,0SvQZoEY2zBhbOv5O2kytE,36,0x6v7KDiu5YRgHIx7d2Qkm,['0x6v7KDiu5YRgHIx7d2Qkm'],['Master Blaster'],2017,europop
3683,Loreen,Statements,0tUh8HzIVpZPFW7HzE5Vhk,40,49aaHxvAJ0tCh0F15OnwIl,['49aaHxvAJ0tCh0F15OnwIl'],['Loreen'],2017,europop
3684,Scooter,Wall of China - See the Light,1cmI0ugpJe9kVOZ3Lbuqov,44,0HlxL5hisLf59ETEPM3cUA,['0HlxL5hisLf59ETEPM3cUA'],['Scooter'],2017,europop
3685,Take That,New Day,3V3zCg3kqfeag16CRxyOOs,34,1XgFuvRd7r5g0h844A5ZUQ,['1XgFuvRd7r5g0h844A5ZUQ'],['Take That'],2017,europop
3686,Helena Paparizou,Haide,3VSHcwSMmf2k7UdbBHXEZJ,32,7D7k550IB6EszWmzVVCJSK,['7D7k550IB6EszWmzVVCJSK'],['Helena Paparizou'],2017,europop
3687,Bananarama,Na Na Hey Hey (Kiss Him Goodbye),3W8ybrP2Zh6z1DgNXle8Lc,25,3sc7iUG1Wwpwx7bHeZolgx,['3sc7iUG1Wwpwx7bHeZolgx'],['Bananarama'],2017,europop
3688,Erik Hassle,Missing You,7eA8KIqKOYDwzDoQPp0vQ9,21,6MKNzi38fPQCFRdWOtHqTJ,['6MKNzi38fPQCFRdWOtHqTJ'],['Erik Hassle'],2017,europop
3689,Modern Talking,Atlantis Is Calling - New Version 2017,1CInOPL3u6xkqaZewuxIRg,34,79bxUQsBIXO8nVLB9fYKf7,['79bxUQsBIXO8nVLB9fYKf7'],['Modern Talking'],2017,europop
3690,The Corrs,SOS,5CCUSAuikv2ZQ5zB6QUm8U,36,1VbWUxZTRNY2gw3qZ1tg9W,['1VbWUxZTRNY2gw3qZ1tg9W'],['The Corrs'],2017,europop
3691,Modern Talking,Geronimo's Cadillac - New Version 2017,5eeZSFjd4MgCoAbd2b20Yx,34,79bxUQsBIXO8nVLB9fYKf7,['79bxUQsBIXO8nVLB9fYKf7'],['Modern Talking'],2017,europop
3692,Biagio Antonacci,In mezzo al mondo,3Qnl53lQIB3AZpGEGHdMTZ,42,0Qd65xBSFzdm3zCEu2ThQF,['0Qd65xBSFzdm3zCEu2ThQF'],['Biagio Antonacci'],2017,europop
3693,Texas,Let's Work It Out,7BhpPFVuTJKMNf2yKvXlPP,38,5JsdVATHNPE0XdMFMRoSuf,['5JsdVATHNPE0XdMFMRoSuf'],['Texas'],2017,europop
3694,Helena Paparizou,Fiesta,0wrQChNW5S6oIGuwWs0X5N,33,7D7k550IB6EszWmzVVCJSK,['7D7k550IB6EszWmzVVCJSK'],['Helena Paparizou'],2017,europop
3695,The Corrs,A Love Divine,5Bo3mycmAQ6ZZgBFxUdUi0,35,1VbWUxZTRNY2gw3qZ1tg9W,['1VbWUxZTRNY2gw3qZ1tg9W'],['The Corrs'],2017,europop
3696,Paloma Faith,Guilty,3oHmuf8q94s5eMVb2lGaMp,33,4fwuXg6XQHfdlOdmw36OHa,['4fwuXg6XQHfdlOdmw36OHa'],['Paloma Faith'],2017,europop
3697,Alphaville,A Handful Of Darkness,4y9r2pyeZeRWM412F1aZDu,34,0xliTEbFfy5HQHvsTknTkX,['0xliTEbFfy5HQHvsTknTkX'],['Alphaville'],2017,europop
3698,Tina Arena,Chains,3i3vbvbdVWyxkJtWHsoLBw,33,1ZTCpKWDwHhbjhkdHhvTm8,"['1ZTCpKWDwHhbjhkdHhvTm8', '6rHWAH6F4mr2AViSxMV673', '1dIdBZaaHRW2bDTkHNfWln']","['Tina Arena', 'Jessica Mauboy', 'The Veronicas']",2017,europop
3699,Loreen,Jupiter Drive,6YRPAM0Tw4MbZaHx97OnRX,33,49aaHxvAJ0tCh0F15OnwIl,['49aaHxvAJ0tCh0F15OnwIl'],['Loreen'],2017,europop
3700,Kenshi Yonezu,orion,1bIZxrSkbxatnTo8ObcIxX,61,1snhtMLeb2DYoMOcVbb8iB,['1snhtMLeb2DYoMOcVbb8iB'],['Kenshi Yonezu'],2017,j-pop
3701,KANA-BOON,Fighter,63Eem2YcddulJTylUNo4Xt,52,3PWp9R5HvbQgxI5KBx5kVd,['3PWp9R5HvbQgxI5KBx5kVd'],['KANA-BOON'],2017,j-pop
3702,Kenshi Yonezu,灰色と青 ( + 菅田将暉 ),3KnURrjsXA0TDce8N7iOwz,63,1snhtMLeb2DYoMOcVbb8iB,"['1snhtMLeb2DYoMOcVbb8iB', '6n4SsAp5VjvIBg3s9QCcPX']","['Kenshi Yonezu', 'Masaki Suda']",2017,j-pop
3703,Rebel Souljahz,Chauffeur,4PEuiFGsfK64P7oqy3Yfc8,44,6DW0QgM048WZ1eDJfq9ZhS,['6DW0QgM048WZ1eDJfq9ZhS'],['Rebel Souljahz'],2017,j-pop
3704,Lizz Wright,Stars Fell On Alabama,3q634ZiAdA9bcg135bdJxo,56,3K0BfjMh2dS8WITuiMuGGW,['3K0BfjMh2dS8WITuiMuGGW'],['Lizz Wright'],2017,j-pop
3705,YeYe,ゆらゆら,76HrzCtA3XPVrvrkfmh7Pm,51,2YUe21UG1hJsuhy9E3bzxp,['2YUe21UG1hJsuhy9E3bzxp'],['YeYe'],2017,j-pop
3706,Delicate Steve,Peaches,1WyjSjo0nEZkzkWgJWRcEE,47,1bNgeTuV3MlkAq64Ybvcq5,['1bNgeTuV3MlkAq64Ybvcq5'],['Delicate Steve'],2017,j-pop
3707,General Fiyah,Here to Stay,0qxTym0LJ6HMV4g87FYIdR,53,4dnsfuI3oozEl16wEcsPc8,"['4dnsfuI3oozEl16wEcsPc8', '0qWNlZpLfAYDbEVEHAAllv']","['General Fiyah', 'Three Houses Down']",2017,j-pop
3708,ONE OK ROCK,I Was King,5eNlrdrZSTnfJjXpPg1ykV,53,7k73EtZwoPs516ZxE72KsO,['7k73EtZwoPs516ZxE72KsO'],['ONE OK ROCK'],2017,j-pop
3709,Kenshi Yonezu,春雷,6megNXGjmim4OitjZnIn9v,59,1snhtMLeb2DYoMOcVbb8iB,['1snhtMLeb2DYoMOcVbb8iB'],['Kenshi Yonezu'],2017,j-pop
3710,Bo Napoleon,Nice to See U Trying,102OPCavQ3XebsX5nLyzEi,43,2Iso1Lq3OVNEsZNjV20inO,['2Iso1Lq3OVNEsZNjV20inO'],['Bo Napoleon'],2017,j-pop
3711,UVERworld,一滴の影響,6a8zOePRBenXtHq2AY49xB,54,6m14xgA0m3w92UM7ujJgky,['6m14xgA0m3w92UM7ujJgky'],['UVERworld'],2017,j-pop
3712,Kenshi Yonezu,砂の惑星 ( + 初音ミク ),3aYz5EBaRTWLpsfyUIsQyX,55,1snhtMLeb2DYoMOcVbb8iB,"['1snhtMLeb2DYoMOcVbb8iB', '6pNgnvzBa6Bthsv8SrZJYl']","['Kenshi Yonezu', 'Miku Hatsune']",2017,j-pop
3713,Indigo la End,夕恋,2tV4NIccyNFyvqfdOz90L9,49,26ZBeXl5Gqr3TAv2itmyCU,['26ZBeXl5Gqr3TAv2itmyCU'],['Indigo la End'],2017,j-pop
3714,Matsuko Mawatari,Hohoemi no Bakudan,3piFDiUbzNvtw925JBhgru,49,4uXVncHzrGNwBaQHOWLGG5,['4uXVncHzrGNwBaQHOWLGG5'],['Matsuko Mawatari'],2017,j-pop
3715,DISH//,猫,6sIx7Cn37DGEhjy9hBP8Gx,75,0jJmZHZHNe8n24Y33z5Nil,['0jJmZHZHNe8n24Y33z5Nil'],['DISH//'],2017,j-pop
3716,Motohiro Hata,ひまわりの約束,4SWzCUmuOQiPb6MJhrqZlJ,43,706WzkJEacBrtkHKRpBU2q,['706WzkJEacBrtkHKRpBU2q'],['Motohiro Hata'],2017,j-pop
3717,BACK-ON,Chain,4c54eOtyzV55BsLo2mUwyd,50,41wiRMqVmNSZ3FFM7JIeht,['41wiRMqVmNSZ3FFM7JIeht'],['BACK-ON'],2017,j-pop
3718,ONE OK ROCK,One Way Ticket,1w0hboEMff54kez5XXyRNP,55,7k73EtZwoPs516ZxE72KsO,['7k73EtZwoPs516ZxE72KsO'],['ONE OK ROCK'],2017,j-pop
3719,Adam Melchor,The Archer,6K0qWw7asOaJcp7AXahRAJ,46,54tv11ndFfiqXiR03PwdlB,['54tv11ndFfiqXiR03PwdlB'],['Adam Melchor'],2017,j-pop
3720,Common Kings,Mary Wanna,2M9jXURIaJAq028aIv9Eny,43,4j0qbafzqnGf4ARF8tY4VL,['4j0qbafzqnGf4ARF8tY4VL'],['Common Kings'],2017,j-pop
3721,Flora Martínez,Take My Breath Away,3B0gvjxlqRgY7stPPl3qoQ,60,7gjr06Lie1BDJuefW3v9YQ,['7gjr06Lie1BDJuefW3v9YQ'],['Flora Martínez'],2017,j-pop
3722,ONE OK ROCK,Start Again,7b1nJaOmQowF0ySjQuCrHw,52,7k73EtZwoPs516ZxE72KsO,['7k73EtZwoPs516ZxE72KsO'],['ONE OK ROCK'],2017,j-pop
3723,Diana Krall,Dream,6hKvRPUWKXik0wl3EW7TW2,54,5z1VAFwT35EVvCp1XlZZuL,['5z1VAFwT35EVvCp1XlZZuL'],['Diana Krall'],2017,j-pop
3724,THE ORAL CIGARETTES,5150,0zMElbRUCQU6Y2CnEO3jGY,48,4rqJz9fE9prZvQd8WsQv6q,['4rqJz9fE9prZvQd8WsQv6q'],['THE ORAL CIGARETTES'],2017,j-pop
3725,Cidergirl,メランコリー,0RJKHViNh3oKK2EymwNwEL,54,3hprFQEXS7glX1Jxxwv9Dn,['3hprFQEXS7glX1Jxxwv9Dn'],['Cidergirl'],2017,j-pop
3726,DISPATCH,Curse + Crush,6IBtc1I5rFQ6mz6CwzC1fI,44,6v4jPZO3UIDNJIgdxRxtr9,['6v4jPZO3UIDNJIgdxRxtr9'],['DISPATCH'],2017,j-pop
3727,Common Kings,Cali Girl,0rK7HWL5cawznIwb2hZzox,41,4j0qbafzqnGf4ARF8tY4VL,"['4j0qbafzqnGf4ARF8tY4VL', '6TD4ou7lV21AoUI32JGp86']","['Common Kings', 'Don Corleon']",2017,j-pop
3728,Lullatone,Leisure Gardening,755y1sQV1tRjc55gKDtLni,44,3h100hRlLZ7QDz8GRt5QsD,['3h100hRlLZ7QDz8GRt5QsD'],['Lullatone'],2017,j-pop
3729,ONE OK ROCK,Taking Off,6rH7DwITrq2MhxSSuL91r9,52,7k73EtZwoPs516ZxE72KsO,['7k73EtZwoPs516ZxE72KsO'],['ONE OK ROCK'],2017,j-pop
3730,Konomi Suzuki,Redo,0WjYHf18yTqGEQjLRHLNWp,48,3O0kLS5sLZ41XZRxjBKmLF,['3O0kLS5sLZ41XZRxjBKmLF'],['Konomi Suzuki'],2017,j-pop
3731,ONE OK ROCK,American Girls,2k1PUdpVQbeJYSkQm50zLO,49,7k73EtZwoPs516ZxE72KsO,['7k73EtZwoPs516ZxE72KsO'],['ONE OK ROCK'],2017,j-pop
3732,RADWIMPS,Sparkle - English Version,2exeLldmRfwD9P0gSBYB9T,49,1EowJ1WwkMzkCkRomFhui7,['1EowJ1WwkMzkCkRomFhui7'],['RADWIMPS'],2017,j-pop
3733,Sheena Ringo,人生は夢だらけ,0z2xgbxkLvrpzBZDtYIIXS,55,2XjqKvB2Xz9IdyjWPIHaXi,['2XjqKvB2Xz9IdyjWPIHaXi'],['Sheena Ringo'],2017,j-pop
3734,House Of Shem,Anything You Ask For,0OpSuQroFFam4VyjxzjAGf,52,2ERWeFslDVHB4E9pSSw845,['2ERWeFslDVHB4E9pSSw845'],['House Of Shem'],2017,j-pop
3736,ONE OK ROCK,Bombs Away,6fYnCv7uovk7dzdpxYOHDE,50,7k73EtZwoPs516ZxE72KsO,['7k73EtZwoPs516ZxE72KsO'],['ONE OK ROCK'],2017,j-pop
3737,Common Kings,Speaking My Language,0AKhNzW4wP7AuTDkcL3fqV,40,4j0qbafzqnGf4ARF8tY4VL,['4j0qbafzqnGf4ARF8tY4VL'],['Common Kings'],2017,j-pop
3738,Sayuri,平行線,206gqT4spFnIoGwuCpwR79,53,1YLxQZIGsaZq9rvFu8zeRz,['1YLxQZIGsaZq9rvFu8zeRz'],['Sayuri'],2017,j-pop
3739,Benny Friedman,Ivri Anochi (I'm a Jew and I'm Proud),0FNfBB4qnshx98JNPSnIbc,44,4aTDB7CQyMNOLQsCpAS9EW,['4aTDB7CQyMNOLQsCpAS9EW'],['Benny Friedman'],2017,j-pop
3740,MAN WITH A MISSION,Dead End in Tokyo,4RzfF0Jd5TFNskiMNf2nZp,52,3NTbOmzlj2cL86XFuDVFvZ,['3NTbOmzlj2cL86XFuDVFvZ'],['MAN WITH A MISSION'],2017,j-pop
3741,EGOIST,英雄 運命の詩 (from BEST AL“ALTER EGO”),1dyUhpaEsSl2QU25ieLoqn,50,0k7JZhYS35IewiKNHW7KMj,['0k7JZhYS35IewiKNHW7KMj'],['EGOIST'],2017,j-pop
3742,BLUE ENCOUNT,Survivor,76X16LOhkwkDXPEMQzkLFV,52,1CWmF1EcrKoWIbZt9Ivfg2,['1CWmF1EcrKoWIbZt9Ivfg2'],['BLUE ENCOUNT'],2017,j-pop
3743,Junior Maile,When I'm Gone,3tPmeYiWgz4ufVGy6YPh3s,42,57WxfZ8kd3xPf80ytxJ812,['57WxfZ8kd3xPf80ytxJ812'],['Junior Maile'],2017,j-pop
3744,Diana Krall,L-O-V-E,1shrhyVVd0fHk6PoC3kx7j,54,5z1VAFwT35EVvCp1XlZZuL,['5z1VAFwT35EVvCp1XlZZuL'],['Diana Krall'],2017,j-pop
3745,ONE OK ROCK,Hard to Love,33Hu2f48qijCrfa7NlLkXN,50,7k73EtZwoPs516ZxE72KsO,['7k73EtZwoPs516ZxE72KsO'],['ONE OK ROCK'],2017,j-pop
3746,moumoon,"Hello, shooting-star",3I2Hd6ocYAzxFS9VMEMEKJ,47,2lXdBKdqczUqxZlQxqTaFF,['2lXdBKdqczUqxZlQxqTaFF'],['moumoon'],2017,j-pop
3748,Tokyo Machine,HYPE,3HyjVZQoE51NojVIfDWJbx,44,3bwENxqj9nhaAI3fsAwmv9,['3bwENxqj9nhaAI3fsAwmv9'],['Tokyo Machine'],2017,j-pop
