,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3844,0.612,0.844,5,-4.694,0,0.0757,0.14,0.0,0.289,0.652,134.872,audio_features,6pp6xf9zS55GD4nr318XUH,spotify:track:6pp6xf9zS55GD4nr318XUH,https://api.spotify.com/v1/tracks/6pp6xf9zS55GD4nr318XUH,https://api.spotify.com/v1/audio-analysis/6pp6xf9zS55GD4nr318XUH,196776,4
3845,0.901,0.934,11,-2.345,1,0.273,0.00794,7.68e-05,0.194,0.868,150.037,audio_features,65ES1qwOB577ZnTkizMXJJ,spotify:track:65ES1qwOB577ZnTkizMXJJ,https://api.spotify.com/v1/tracks/65ES1qwOB577ZnTkizMXJJ,https://api.spotify.com/v1/audio-analysis/65ES1qwOB577ZnTkizMXJJ,156800,4
3846,0.834,0.472,5,-7.777,0,0.0873,0.412,6.76e-05,0.0836,0.517,107.014,audio_features,52Qu0no0NBho3zyRmjlsHn,spotify:track:52Qu0no0NBho3zyRmjlsHn,https://api.spotify.com/v1/tracks/52Qu0no0NBho3zyRmjlsHn,https://api.spotify.com/v1/audio-analysis/52Qu0no0NBho3zyRmjlsHn,244747,4
3847,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,audio_features,63SevszngYpZOwf63o61K4,spotify:track:63SevszngYpZOwf63o61K4,https://api.spotify.com/v1/tracks/63SevszngYpZOwf63o61K4,https://api.spotify.com/v1/audio-analysis/63SevszngYpZOwf63o61K4,156600,4
3848,0.54,0.572,9,-8.665,1,0.115,0.624,0.0,0.14,0.43,82.562,audio_features,6Umac95Mt46VcwAM9s9mOa,spotify:track:6Umac95Mt46VcwAM9s9mOa,https://api.spotify.com/v1/tracks/6Umac95Mt46VcwAM9s9mOa,https://api.spotify.com/v1/audio-analysis/6Umac95Mt46VcwAM9s9mOa,252320,3
3849,0.399,0.235,5,-9.774,1,0.0334,0.734,1.56e-06,0.161,0.197,105.645,audio_features,2rXVtoLBHuXcNB5DVfIc9p,spotify:track:2rXVtoLBHuXcNB5DVfIc9p,https://api.spotify.com/v1/tracks/2rXVtoLBHuXcNB5DVfIc9p,https://api.spotify.com/v1/audio-analysis/2rXVtoLBHuXcNB5DVfIc9p,279693,3
3850,0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,audio_features,3Dwq1oiOFys6Sxr5SslmXw,spotify:track:3Dwq1oiOFys6Sxr5SslmXw,https://api.spotify.com/v1/tracks/3Dwq1oiOFys6Sxr5SslmXw,https://api.spotify.com/v1/audio-analysis/3Dwq1oiOFys6Sxr5SslmXw,189613,4
3851,0.945,0.702,11,-5.016,0,0.12,0.591,0.000538,0.0788,0.678,119.887,audio_features,5bknBRjKJZ643DAN2w8Yoy,spotify:track:5bknBRjKJZ643DAN2w8Yoy,https://api.spotify.com/v1/tracks/5bknBRjKJZ643DAN2w8Yoy,https://api.spotify.com/v1/audio-analysis/5bknBRjKJZ643DAN2w8Yoy,259000,4
3852,0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,audio_features,7I7JbDv63ZJJsSi24DyJrz,spotify:track:7I7JbDv63ZJJsSi24DyJrz,https://api.spotify.com/v1/tracks/7I7JbDv63ZJJsSi24DyJrz,https://api.spotify.com/v1/audio-analysis/7I7JbDv63ZJJsSi24DyJrz,211507,4
3853,0.786,0.852,8,-2.687,1,0.0813,0.0687,0.0,0.0759,0.455,125.036,audio_features,4ZxOuNHhpyOj4gv52MtQpT,spotify:track:4ZxOuNHhpyOj4gv52MtQpT,https://api.spotify.com/v1/tracks/4ZxOuNHhpyOj4gv52MtQpT,https://api.spotify.com/v1/audio-analysis/4ZxOuNHhpyOj4gv52MtQpT,213264,4
3854,0.554,0.842,5,-4.113,1,0.0397,0.287,0.0,0.106,0.348,114.036,audio_features,5Lbsc65org0b85kNsPkluY,spotify:track:5Lbsc65org0b85kNsPkluY,https://api.spotify.com/v1/tracks/5Lbsc65org0b85kNsPkluY,https://api.spotify.com/v1/audio-analysis/5Lbsc65org0b85kNsPkluY,291080,4
3855,0.398,0.69,1,-6.809,0,0.0631,0.384,0.000437,0.129,0.174,129.904,audio_features,2jdw2tc29bqJwToyGvKgJm,spotify:track:2jdw2tc29bqJwToyGvKgJm,https://api.spotify.com/v1/tracks/2jdw2tc29bqJwToyGvKgJm,https://api.spotify.com/v1/audio-analysis/2jdw2tc29bqJwToyGvKgJm,468168,4
3856,0.324,0.681,7,-4.697,1,0.0373,0.24,0.354,0.0783,0.294,132.993,audio_features,1cxttvflVlYD4QA34tR5Yj,spotify:track:1cxttvflVlYD4QA34tR5Yj,https://api.spotify.com/v1/tracks/1cxttvflVlYD4QA34tR5Yj,https://api.spotify.com/v1/audio-analysis/1cxttvflVlYD4QA34tR5Yj,208867,3
3857,0.415,0.313,1,-12.945,0,0.0561,0.255,1.4e-05,0.117,0.0875,84.953,audio_features,3tZs3nVjySLbL320lP4mvs,spotify:track:3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/tracks/3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/audio-analysis/3tZs3nVjySLbL320lP4mvs,200133,4
3858,0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,audio_features,4u9Y4Z9i9VaAbBK7rW1Rha,spotify:track:4u9Y4Z9i9VaAbBK7rW1Rha,https://api.spotify.com/v1/tracks/4u9Y4Z9i9VaAbBK7rW1Rha,https://api.spotify.com/v1/audio-analysis/4u9Y4Z9i9VaAbBK7rW1Rha,227200,4
3859,0.611,0.886,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,audio_features,4nxgA1nvXvTkmsBY0vJV57,spotify:track:4nxgA1nvXvTkmsBY0vJV57,https://api.spotify.com/v1/tracks/4nxgA1nvXvTkmsBY0vJV57,https://api.spotify.com/v1/audio-analysis/4nxgA1nvXvTkmsBY0vJV57,216267,4
3860,0.325,0.271,7,-8.069,1,0.0418,0.73,0.0,0.301,0.279,71.855,audio_features,193Dm5SqYy3hTSbuzxbwKc,spotify:track:193Dm5SqYy3hTSbuzxbwKc,https://api.spotify.com/v1/tracks/193Dm5SqYy3hTSbuzxbwKc,https://api.spotify.com/v1/audio-analysis/193Dm5SqYy3hTSbuzxbwKc,216611,4
3861,0.218,0.263,11,-14.416,1,0.0376,0.947,0.00028,0.0919,0.307,170.724,audio_features,3rJDsZjIaCfJQSqRUvl0BM,spotify:track:3rJDsZjIaCfJQSqRUvl0BM,https://api.spotify.com/v1/tracks/3rJDsZjIaCfJQSqRUvl0BM,https://api.spotify.com/v1/audio-analysis/3rJDsZjIaCfJQSqRUvl0BM,232373,4
3862,0.614,0.815,0,-6.784,1,0.131,0.112,0.0,0.121,0.431,130.049,audio_features,492PZFHvGTm3RZZYeeUVWT,spotify:track:492PZFHvGTm3RZZYeeUVWT,https://api.spotify.com/v1/tracks/492PZFHvGTm3RZZYeeUVWT,https://api.spotify.com/v1/audio-analysis/492PZFHvGTm3RZZYeeUVWT,212307,4
3863,0.812,0.472,1,-6.806,0,0.0603,0.26,0.0,0.285,0.457,92.951,audio_features,7cM9Kqto11iJpY2RwgVJSq,spotify:track:7cM9Kqto11iJpY2RwgVJSq,https://api.spotify.com/v1/tracks/7cM9Kqto11iJpY2RwgVJSq,https://api.spotify.com/v1/audio-analysis/7cM9Kqto11iJpY2RwgVJSq,240013,4
3864,0.822,0.471,1,-7.303,0,0.193,0.186,0.0,0.215,0.512,135.07,audio_features,2p4p9YGwmJIdf5IA9sSWhm,spotify:track:2p4p9YGwmJIdf5IA9sSWhm,https://api.spotify.com/v1/tracks/2p4p9YGwmJIdf5IA9sSWhm,https://api.spotify.com/v1/audio-analysis/2p4p9YGwmJIdf5IA9sSWhm,230878,4
3865,0.449,0.534,8,-9.493,0,0.0494,0.048,0.0011,0.384,0.342,94.261,audio_features,1Ym6aMuT5bliaZMC67AmPp,spotify:track:1Ym6aMuT5bliaZMC67AmPp,https://api.spotify.com/v1/tracks/1Ym6aMuT5bliaZMC67AmPp,https://api.spotify.com/v1/audio-analysis/1Ym6aMuT5bliaZMC67AmPp,180902,3
3866,0.417,0.299,7,-8.499,1,0.0441,0.637,2.22e-06,0.136,0.199,95.529,audio_features,0Aa3g9EQoPNt6PiKjaUeb7,spotify:track:0Aa3g9EQoPNt6PiKjaUeb7,https://api.spotify.com/v1/tracks/0Aa3g9EQoPNt6PiKjaUeb7,https://api.spotify.com/v1/audio-analysis/0Aa3g9EQoPNt6PiKjaUeb7,160173,4
3867,0.463,0.566,8,-6.195,1,0.145,0.196,0.0,0.284,0.219,93.921,audio_features,6z1kLsntE7FuzKZHZWrXYN,spotify:track:6z1kLsntE7FuzKZHZWrXYN,https://api.spotify.com/v1/tracks/6z1kLsntE7FuzKZHZWrXYN,https://api.spotify.com/v1/audio-analysis/6z1kLsntE7FuzKZHZWrXYN,255729,4
3868,0.805,0.702,1,-4.877,1,0.0887,0.0639,0.0,0.123,0.225,120.048,audio_features,5yvhdo8FXbBsIllxv2Rr94,spotify:track:5yvhdo8FXbBsIllxv2Rr94,https://api.spotify.com/v1/tracks/5yvhdo8FXbBsIllxv2Rr94,https://api.spotify.com/v1/audio-analysis/5yvhdo8FXbBsIllxv2Rr94,196133,4
3869,0.603,0.606,9,-6.634,1,0.114,0.799,0.0,0.391,0.462,80.176,audio_features,6Vmow8PuUaU7W1T2WWLZk2,spotify:track:6Vmow8PuUaU7W1T2WWLZk2,https://api.spotify.com/v1/tracks/6Vmow8PuUaU7W1T2WWLZk2,https://api.spotify.com/v1/audio-analysis/6Vmow8PuUaU7W1T2WWLZk2,161613,4
3870,0.781,0.548,0,-4.997,0,0.0764,0.229,0.0,0.127,0.175,106.996,audio_features,7rdUtXasA973gmrr2Xxh3E,spotify:track:7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/tracks/7rdUtXasA973gmrr2Xxh3E,https://api.spotify.com/v1/audio-analysis/7rdUtXasA973gmrr2Xxh3E,214255,4
3871,0.405,0.0854,0,-15.488,1,0.0336,0.968,0.0121,0.139,0.148,93.768,audio_features,3s9eWdn8IymCPvVLcKpjww,spotify:track:3s9eWdn8IymCPvVLcKpjww,https://api.spotify.com/v1/tracks/3s9eWdn8IymCPvVLcKpjww,https://api.spotify.com/v1/audio-analysis/3s9eWdn8IymCPvVLcKpjww,141040,4
3872,0.826,0.188,0,-12.181,1,0.0883,0.882,2.83e-06,0.103,0.205,130.022,audio_features,3WxmlTZ85sCYFnuIXmUAEe,spotify:track:3WxmlTZ85sCYFnuIXmUAEe,https://api.spotify.com/v1/tracks/3WxmlTZ85sCYFnuIXmUAEe,https://api.spotify.com/v1/audio-analysis/3WxmlTZ85sCYFnuIXmUAEe,204770,4
3873,0.351,0.587,6,-6.413,1,0.0413,0.00516,1.87e-05,0.121,0.221,159.881,audio_features,2KtS31kaWNHs12Q5B43Ixh,spotify:track:2KtS31kaWNHs12Q5B43Ixh,https://api.spotify.com/v1/tracks/2KtS31kaWNHs12Q5B43Ixh,https://api.spotify.com/v1/audio-analysis/2KtS31kaWNHs12Q5B43Ixh,235000,4
3874,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,audio_features,0oTtnnedK0C4unALxVTPhz,spotify:track:0oTtnnedK0C4unALxVTPhz,https://api.spotify.com/v1/tracks/0oTtnnedK0C4unALxVTPhz,https://api.spotify.com/v1/audio-analysis/0oTtnnedK0C4unALxVTPhz,248965,5
3875,0.765,0.5,1,-7.626,1,0.152,0.423,0.0,0.108,0.495,107.043,audio_features,32xx0fAv3CIeGmNaWTHvEF,spotify:track:32xx0fAv3CIeGmNaWTHvEF,https://api.spotify.com/v1/tracks/32xx0fAv3CIeGmNaWTHvEF,https://api.spotify.com/v1/audio-analysis/32xx0fAv3CIeGmNaWTHvEF,220160,4
3876,0.884,0.333,9,-9.753,0,0.0617,0.293,0.0205,0.103,0.587,118.065,audio_features,4cJOLN346rtOty3UPACsao,spotify:track:4cJOLN346rtOty3UPACsao,https://api.spotify.com/v1/tracks/4cJOLN346rtOty3UPACsao,https://api.spotify.com/v1/audio-analysis/4cJOLN346rtOty3UPACsao,209450,4
3877,0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,audio_features,429NtPmr12aypzFH3FkN9l,spotify:track:429NtPmr12aypzFH3FkN9l,https://api.spotify.com/v1/tracks/429NtPmr12aypzFH3FkN9l,https://api.spotify.com/v1/audio-analysis/429NtPmr12aypzFH3FkN9l,126825,4
3878,0.804,0.886,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946,audio_features,0pSBuHjILhNEo55xK1zrRt,spotify:track:0pSBuHjILhNEo55xK1zrRt,https://api.spotify.com/v1/tracks/0pSBuHjILhNEo55xK1zrRt,https://api.spotify.com/v1/audio-analysis/0pSBuHjILhNEo55xK1zrRt,238587,4
3879,0.723,0.903,4,-1.262,0,0.033,0.413,0.000377,0.118,0.443,132.006,audio_features,0IEVKWduAaMcZepZQVr80T,spotify:track:0IEVKWduAaMcZepZQVr80T,https://api.spotify.com/v1/tracks/0IEVKWduAaMcZepZQVr80T,https://api.spotify.com/v1/audio-analysis/0IEVKWduAaMcZepZQVr80T,207813,4
3880,0.565,0.778,2,-5.475,1,0.028,0.00195,0.00129,0.156,0.421,104.067,audio_features,6AgtouHw1KrKy1PsoLjY3o,spotify:track:6AgtouHw1KrKy1PsoLjY3o,https://api.spotify.com/v1/tracks/6AgtouHw1KrKy1PsoLjY3o,https://api.spotify.com/v1/audio-analysis/6AgtouHw1KrKy1PsoLjY3o,208853,4
3881,0.572,0.664,8,-6.362,1,0.206,0.434,0.0,0.109,0.278,79.196,audio_features,5dMKsEQSlR2ITYpScl7UMd,spotify:track:5dMKsEQSlR2ITYpScl7UMd,https://api.spotify.com/v1/tracks/5dMKsEQSlR2ITYpScl7UMd,https://api.spotify.com/v1/audio-analysis/5dMKsEQSlR2ITYpScl7UMd,240387,4
3882,0.771,0.607,5,-12.02,0,0.113,0.336,0.0,0.122,0.79,90.039,audio_features,5mkRGTbm3BwPzNQL9oBV9e,spotify:track:5mkRGTbm3BwPzNQL9oBV9e,https://api.spotify.com/v1/tracks/5mkRGTbm3BwPzNQL9oBV9e,https://api.spotify.com/v1/audio-analysis/5mkRGTbm3BwPzNQL9oBV9e,101000,4
3883,0.601,0.819,10,-3.835,1,0.101,0.197,0.0,0.161,0.21,170.117,audio_features,1beqtQO0aIc1dWsXr97Iji,spotify:track:1beqtQO0aIc1dWsXr97Iji,https://api.spotify.com/v1/tracks/1beqtQO0aIc1dWsXr97Iji,https://api.spotify.com/v1/audio-analysis/1beqtQO0aIc1dWsXr97Iji,185000,4
3884,0.776,0.353,4,-8.317,0,0.0687,0.435,0.0,0.302,0.658,138.035,audio_features,7cflqPPi3zWfLFRRBTWeh6,spotify:track:7cflqPPi3zWfLFRRBTWeh6,https://api.spotify.com/v1/tracks/7cflqPPi3zWfLFRRBTWeh6,https://api.spotify.com/v1/audio-analysis/7cflqPPi3zWfLFRRBTWeh6,189800,4
3885,0.722,0.282,5,-7.484,1,0.106,0.373,0.00557,0.147,0.217,91.367,audio_features,58dSdjfEYNSxte1aNVxuNf,spotify:track:58dSdjfEYNSxte1aNVxuNf,https://api.spotify.com/v1/tracks/58dSdjfEYNSxte1aNVxuNf,https://api.spotify.com/v1/audio-analysis/58dSdjfEYNSxte1aNVxuNf,314358,4
3886,0.693,0.488,0,-7.17,1,0.0367,0.000192,0.588,0.131,0.13,96.015,audio_features,7nYClzzNY6f3EcfeDFNqhS,spotify:track:7nYClzzNY6f3EcfeDFNqhS,https://api.spotify.com/v1/tracks/7nYClzzNY6f3EcfeDFNqhS,https://api.spotify.com/v1/audio-analysis/7nYClzzNY6f3EcfeDFNqhS,220000,4
3887,0.752,0.65,4,-6.194,1,0.0334,0.264,1.38e-06,0.313,0.904,141.16,audio_features,0ClnfM4PI0wjlCVTJc9lP7,spotify:track:0ClnfM4PI0wjlCVTJc9lP7,https://api.spotify.com/v1/tracks/0ClnfM4PI0wjlCVTJc9lP7,https://api.spotify.com/v1/audio-analysis/0ClnfM4PI0wjlCVTJc9lP7,177000,4
3888,0.646,0.0828,10,-16.205,1,0.0435,0.838,1.2e-05,0.0934,0.293,108.826,audio_features,42H6GeQfrBkT3vTUTdpB1M,spotify:track:42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/tracks/42H6GeQfrBkT3vTUTdpB1M,https://api.spotify.com/v1/audio-analysis/42H6GeQfrBkT3vTUTdpB1M,154000,4
3889,0.57,0.75,10,-7.193,0,0.0383,0.0177,0.00247,0.197,0.578,140.063,audio_features,6KKHXbJtnJPjla3V49YPac,spotify:track:6KKHXbJtnJPjla3V49YPac,https://api.spotify.com/v1/tracks/6KKHXbJtnJPjla3V49YPac,https://api.spotify.com/v1/audio-analysis/6KKHXbJtnJPjla3V49YPac,212701,4
3890,0.605,0.553,10,-10.845,0,0.101,0.274,0.0152,0.184,0.62,152.076,audio_features,2I88NEWpKrAPZuapXNV5G6,spotify:track:2I88NEWpKrAPZuapXNV5G6,https://api.spotify.com/v1/tracks/2I88NEWpKrAPZuapXNV5G6,https://api.spotify.com/v1/audio-analysis/2I88NEWpKrAPZuapXNV5G6,185617,4
3891,0.549,0.705,9,-5.563,1,0.0564,0.316,0.0,0.12,0.52,146.024,audio_features,0gMW8XpPFPjoApDii5Tj1u,spotify:track:0gMW8XpPFPjoApDii5Tj1u,https://api.spotify.com/v1/tracks/0gMW8XpPFPjoApDii5Tj1u,https://api.spotify.com/v1/audio-analysis/0gMW8XpPFPjoApDii5Tj1u,236360,4
3892,0.567,0.199,9,-9.601,1,0.101,0.905,0.0,0.131,0.329,83.827,audio_features,3PbV3ocgAp3Xn0omGFC0cG,spotify:track:3PbV3ocgAp3Xn0omGFC0cG,https://api.spotify.com/v1/tracks/3PbV3ocgAp3Xn0omGFC0cG,https://api.spotify.com/v1/audio-analysis/3PbV3ocgAp3Xn0omGFC0cG,135707,5
3893,0.735,0.703,6,-4.249,1,0.0611,0.2,0.0,0.259,0.323,120.007,audio_features,5EId1m4DNwTf3at31w8bPJ,spotify:track:5EId1m4DNwTf3at31w8bPJ,https://api.spotify.com/v1/tracks/5EId1m4DNwTf3at31w8bPJ,https://api.spotify.com/v1/audio-analysis/5EId1m4DNwTf3at31w8bPJ,233827,4
3894,0.497,0.55,8,-6.13,1,0.0257,0.847,0.049,0.119,0.542,79.955,audio_features,66dQdXAbtuPdSasezCQVZE,spotify:track:66dQdXAbtuPdSasezCQVZE,https://api.spotify.com/v1/tracks/66dQdXAbtuPdSasezCQVZE,https://api.spotify.com/v1/audio-analysis/66dQdXAbtuPdSasezCQVZE,204939,4
3895,0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982,audio_features,0mt02gJ425Xjm7c3jYkOBn,spotify:track:0mt02gJ425Xjm7c3jYkOBn,https://api.spotify.com/v1/tracks/0mt02gJ425Xjm7c3jYkOBn,https://api.spotify.com/v1/audio-analysis/0mt02gJ425Xjm7c3jYkOBn,264066,4
3896,0.664,0.382,0,-9.977,1,0.047,0.239,0.00749,0.0943,0.126,123.214,audio_features,5q4BpnMrYEFzLO0dYODj6J,spotify:track:5q4BpnMrYEFzLO0dYODj6J,https://api.spotify.com/v1/tracks/5q4BpnMrYEFzLO0dYODj6J,https://api.spotify.com/v1/audio-analysis/5q4BpnMrYEFzLO0dYODj6J,271088,4
3897,0.543,0.333,7,-9.355,0,0.0272,0.824,3.87e-06,0.168,0.261,109.789,audio_features,0aIW3ekrhK1eh3BYCh11op,spotify:track:0aIW3ekrhK1eh3BYCh11op,https://api.spotify.com/v1/tracks/0aIW3ekrhK1eh3BYCh11op,https://api.spotify.com/v1/audio-analysis/0aIW3ekrhK1eh3BYCh11op,198573,4
3898,0.742,0.859,10,-4.942,1,0.0482,0.0824,0.0,0.359,0.652,95.046,audio_features,0JcNysfWVWaMS7R6vzGB2k,spotify:track:0JcNysfWVWaMS7R6vzGB2k,https://api.spotify.com/v1/tracks/0JcNysfWVWaMS7R6vzGB2k,https://api.spotify.com/v1/audio-analysis/0JcNysfWVWaMS7R6vzGB2k,194742,4
3899,0.527,0.366,10,-10.943,1,0.0277,0.487,0.0023,0.11,0.234,98.994,audio_features,2Kerz9H9IejzeIpjhDJoYG,spotify:track:2Kerz9H9IejzeIpjhDJoYG,https://api.spotify.com/v1/tracks/2Kerz9H9IejzeIpjhDJoYG,https://api.spotify.com/v1/audio-analysis/2Kerz9H9IejzeIpjhDJoYG,272743,4
3900,0.477,0.128,2,-14.567,1,0.0707,0.928,0.0,0.0875,0.38,88.917,audio_features,51xRMJFRBrW9C1RI1qW4S0,spotify:track:51xRMJFRBrW9C1RI1qW4S0,https://api.spotify.com/v1/tracks/51xRMJFRBrW9C1RI1qW4S0,https://api.spotify.com/v1/audio-analysis/51xRMJFRBrW9C1RI1qW4S0,238576,4
3901,0.655,0.86,0,-3.538,0,0.176,0.136,0.0,0.955,0.795,117.433,audio_features,71KaNgCTNC2J5foUoO06wF,spotify:track:71KaNgCTNC2J5foUoO06wF,https://api.spotify.com/v1/tracks/71KaNgCTNC2J5foUoO06wF,https://api.spotify.com/v1/audio-analysis/71KaNgCTNC2J5foUoO06wF,186896,4
3902,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,audio_features,0MNNKSUU9OOQ8DSGWduw79,spotify:track:0MNNKSUU9OOQ8DSGWduw79,https://api.spotify.com/v1/tracks/0MNNKSUU9OOQ8DSGWduw79,https://api.spotify.com/v1/audio-analysis/0MNNKSUU9OOQ8DSGWduw79,248965,5
3903,0.748,0.565,7,-5.895,1,0.0476,0.164,0.00169,0.103,0.812,175.92,audio_features,5zSOVwaY3sVjnmLhuEfsuf,spotify:track:5zSOVwaY3sVjnmLhuEfsuf,https://api.spotify.com/v1/tracks/5zSOVwaY3sVjnmLhuEfsuf,https://api.spotify.com/v1/audio-analysis/5zSOVwaY3sVjnmLhuEfsuf,193227,4
3904,0.463,0.427,8,-9.799,0,0.0549,0.628,0.000565,0.0911,0.231,116.059,audio_features,1Mza2sr6tPhy6jjI3HB9fW,spotify:track:1Mza2sr6tPhy6jjI3HB9fW,https://api.spotify.com/v1/tracks/1Mza2sr6tPhy6jjI3HB9fW,https://api.spotify.com/v1/audio-analysis/1Mza2sr6tPhy6jjI3HB9fW,231268,4
3905,0.62,0.761,0,-2.736,1,0.334,0.22,0.0,0.143,0.626,207.819,audio_features,15rX80MpEJ2OqW3dPunQvI,spotify:track:15rX80MpEJ2OqW3dPunQvI,https://api.spotify.com/v1/tracks/15rX80MpEJ2OqW3dPunQvI,https://api.spotify.com/v1/audio-analysis/15rX80MpEJ2OqW3dPunQvI,196680,4
3906,0.663,0.857,7,-3.457,1,0.0581,0.0524,0.0,0.591,0.75,99.014,audio_features,6SSC9KZQaxBdyipKRigrFC,spotify:track:6SSC9KZQaxBdyipKRigrFC,https://api.spotify.com/v1/tracks/6SSC9KZQaxBdyipKRigrFC,https://api.spotify.com/v1/audio-analysis/6SSC9KZQaxBdyipKRigrFC,194941,4
3907,0.655,0.756,8,-4.388,1,0.07,0.0298,0.0,0.396,0.469,121.936,audio_features,5C6A1WXVfKvBBQmaFFnBgs,spotify:track:5C6A1WXVfKvBBQmaFFnBgs,https://api.spotify.com/v1/tracks/5C6A1WXVfKvBBQmaFFnBgs,https://api.spotify.com/v1/audio-analysis/5C6A1WXVfKvBBQmaFFnBgs,227191,4
3908,0.574,0.61,2,-7.283,1,0.0732,0.122,1.1e-06,0.13,0.374,74.957,audio_features,5PxFv9yJEg9dxvbZggykro,spotify:track:5PxFv9yJEg9dxvbZggykro,https://api.spotify.com/v1/tracks/5PxFv9yJEg9dxvbZggykro,https://api.spotify.com/v1/audio-analysis/5PxFv9yJEg9dxvbZggykro,227907,4
3909,0.252,0.314,5,-18.197,0,0.0407,0.942,0.676,0.0892,0.2,75.056,audio_features,5c9qm0bMYawSyRNUTmUMs5,spotify:track:5c9qm0bMYawSyRNUTmUMs5,https://api.spotify.com/v1/tracks/5c9qm0bMYawSyRNUTmUMs5,https://api.spotify.com/v1/audio-analysis/5c9qm0bMYawSyRNUTmUMs5,247808,4
3910,0.389,0.537,10,-6.761,1,0.0309,0.2,3.13e-06,0.125,0.383,127.964,audio_features,5LABCxgmP7DATATIJXOh6n,spotify:track:5LABCxgmP7DATATIJXOh6n,https://api.spotify.com/v1/tracks/5LABCxgmP7DATATIJXOh6n,https://api.spotify.com/v1/audio-analysis/5LABCxgmP7DATATIJXOh6n,253387,5
3911,0.661,0.419,4,-9.807,0,0.0404,0.114,1.19e-05,0.0848,0.145,144.98,audio_features,4JuZQeSRYJfLCqBgBIxxrR,spotify:track:4JuZQeSRYJfLCqBgBIxxrR,https://api.spotify.com/v1/tracks/4JuZQeSRYJfLCqBgBIxxrR,https://api.spotify.com/v1/audio-analysis/4JuZQeSRYJfLCqBgBIxxrR,195307,4
3912,0.856,0.617,10,-5.308,0,0.084,0.171,0.0,0.0857,0.759,136.081,audio_features,5vOT8VO87TAnUjh0oADwb1,spotify:track:5vOT8VO87TAnUjh0oADwb1,https://api.spotify.com/v1/tracks/5vOT8VO87TAnUjh0oADwb1,https://api.spotify.com/v1/audio-analysis/5vOT8VO87TAnUjh0oADwb1,235780,4
3913,0.265,0.237,10,-14.599,1,0.0351,0.945,0.000267,0.112,0.19,87.912,audio_features,5w52BJAqGkV1ewaCVLmjhi,spotify:track:5w52BJAqGkV1ewaCVLmjhi,https://api.spotify.com/v1/tracks/5w52BJAqGkV1ewaCVLmjhi,https://api.spotify.com/v1/audio-analysis/5w52BJAqGkV1ewaCVLmjhi,324773,1
3914,0.727,0.932,1,-4.931,1,0.16,0.098,0.0,0.211,0.662,114.032,audio_features,53xAT6jud1w0NqlBjSW4VB,spotify:track:53xAT6jud1w0NqlBjSW4VB,https://api.spotify.com/v1/tracks/53xAT6jud1w0NqlBjSW4VB,https://api.spotify.com/v1/audio-analysis/53xAT6jud1w0NqlBjSW4VB,190720,4
3915,0.745,0.944,0,-3.959,1,0.134,0.21,1.45e-06,0.333,0.951,179.991,audio_features,0Gx4VrHzS7pZOEAGrmXXBH,spotify:track:0Gx4VrHzS7pZOEAGrmXXBH,https://api.spotify.com/v1/tracks/0Gx4VrHzS7pZOEAGrmXXBH,https://api.spotify.com/v1/audio-analysis/0Gx4VrHzS7pZOEAGrmXXBH,229510,4
3916,0.659,0.799,1,-2.849,0,0.0629,0.417,0.0,0.0562,0.782,103.991,audio_features,3jsYQw78lrxJA2ysnmOIf9,spotify:track:3jsYQw78lrxJA2ysnmOIf9,https://api.spotify.com/v1/tracks/3jsYQw78lrxJA2ysnmOIf9,https://api.spotify.com/v1/audio-analysis/3jsYQw78lrxJA2ysnmOIf9,181373,4
3917,0.711,0.473,1,-11.971,1,0.116,0.656,0.0666,0.119,0.32,90.001,audio_features,16iNVfWKKZPDjctIcd0KMn,spotify:track:16iNVfWKKZPDjctIcd0KMn,https://api.spotify.com/v1/tracks/16iNVfWKKZPDjctIcd0KMn,https://api.spotify.com/v1/audio-analysis/16iNVfWKKZPDjctIcd0KMn,127000,4
3918,0.619,0.465,11,-7.327,1,0.0238,0.51,2.54e-05,0.0958,0.554,79.983,audio_features,1JHOy566xSKwNPqaB9AF2i,spotify:track:1JHOy566xSKwNPqaB9AF2i,https://api.spotify.com/v1/tracks/1JHOy566xSKwNPqaB9AF2i,https://api.spotify.com/v1/audio-analysis/1JHOy566xSKwNPqaB9AF2i,120375,4
