,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
925,0.684,0.848,11,-7.908,0,0.0524,0.109,0.000953,0.114,0.653,116.027,audio_features,3CgqyR5m3asvSJ5sQiUqTW,spotify:track:3CgqyR5m3asvSJ5sQiUqTW,https://api.spotify.com/v1/tracks/3CgqyR5m3asvSJ5sQiUqTW,https://api.spotify.com/v1/audio-analysis/3CgqyR5m3asvSJ5sQiUqTW,291093,4
926,0.634,0.368,2,-10.854,1,0.038,0.702,0.000143,0.205,0.572,77.543,audio_features,1xUhB4AQFiBUYND67VUOuC,spotify:track:1xUhB4AQFiBUYND67VUOuC,https://api.spotify.com/v1/tracks/1xUhB4AQFiBUYND67VUOuC,https://api.spotify.com/v1/audio-analysis/1xUhB4AQFiBUYND67VUOuC,283267,4
927,0.681,0.519,5,-7.495,1,0.0252,0.109,0.00659,0.0695,0.53,93.066,audio_features,3eIBB3gESb4DBdWT0DWziR,spotify:track:3eIBB3gESb4DBdWT0DWziR,https://api.spotify.com/v1/tracks/3eIBB3gESb4DBdWT0DWziR,https://api.spotify.com/v1/audio-analysis/3eIBB3gESb4DBdWT0DWziR,276000,4
928,0.622,0.472,7,-7.776,1,0.0271,0.777,0.000896,0.901,0.225,89.619,audio_features,0rVNUjTiYOLYqjD8pa0sQ3,spotify:track:0rVNUjTiYOLYqjD8pa0sQ3,https://api.spotify.com/v1/tracks/0rVNUjTiYOLYqjD8pa0sQ3,https://api.spotify.com/v1/audio-analysis/0rVNUjTiYOLYqjD8pa0sQ3,270560,4
929,0.462,0.352,2,-9.315,1,0.0769,0.918,0.0,0.0808,0.454,87.039,audio_features,6A3WbWBYB489nCxrEWdbqf,spotify:track:6A3WbWBYB489nCxrEWdbqf,https://api.spotify.com/v1/tracks/6A3WbWBYB489nCxrEWdbqf,https://api.spotify.com/v1/audio-analysis/6A3WbWBYB489nCxrEWdbqf,449253,3
930,0.452,0.238,0,-14.175,1,0.0316,0.503,6.06e-06,0.0745,0.336,189.999,audio_features,0lLTc1wmgU3dE2xDZCkWVU,spotify:track:0lLTc1wmgU3dE2xDZCkWVU,https://api.spotify.com/v1/tracks/0lLTc1wmgU3dE2xDZCkWVU,https://api.spotify.com/v1/audio-analysis/0lLTc1wmgU3dE2xDZCkWVU,335973,4
931,0.629,0.529,2,-8.353,1,0.0284,0.445,4.83e-06,0.0747,0.298,117.016,audio_features,3TOxpVbriEc0meXrQ79FBr,spotify:track:3TOxpVbriEc0meXrQ79FBr,https://api.spotify.com/v1/tracks/3TOxpVbriEc0meXrQ79FBr,https://api.spotify.com/v1/audio-analysis/3TOxpVbriEc0meXrQ79FBr,311960,4
932,0.764,0.653,1,-10.782,0,0.0468,0.126,0.00571,0.125,0.924,123.288,audio_features,3biofZjKYOw75cPE2oTSFo,spotify:track:3biofZjKYOw75cPE2oTSFo,https://api.spotify.com/v1/tracks/3biofZjKYOw75cPE2oTSFo,https://api.spotify.com/v1/audio-analysis/3biofZjKYOw75cPE2oTSFo,262227,4
933,0.615,0.913,11,-7.111,0,0.0632,0.0234,0.19,0.72,0.719,108.884,audio_features,4oC9U4zrIq9B86Ez26B3Qt,spotify:track:4oC9U4zrIq9B86Ez26B3Qt,https://api.spotify.com/v1/tracks/4oC9U4zrIq9B86Ez26B3Qt,https://api.spotify.com/v1/audio-analysis/4oC9U4zrIq9B86Ez26B3Qt,574547,4
934,0.299,0.249,11,-10.302,1,0.0321,0.961,2.44e-06,0.354,0.163,95.611,audio_features,42Z3PI5OhXi2yUS2krHH1k,spotify:track:42Z3PI5OhXi2yUS2krHH1k,https://api.spotify.com/v1/tracks/42Z3PI5OhXi2yUS2krHH1k,https://api.spotify.com/v1/audio-analysis/42Z3PI5OhXi2yUS2krHH1k,279787,3
935,0.581,0.0474,10,-20.571,1,0.0357,0.951,1.55e-06,0.11,0.0876,110.898,audio_features,24fdr6OitXb8gQ93VwraNf,spotify:track:24fdr6OitXb8gQ93VwraNf,https://api.spotify.com/v1/tracks/24fdr6OitXb8gQ93VwraNf,https://api.spotify.com/v1/audio-analysis/24fdr6OitXb8gQ93VwraNf,256653,3
936,0.307,0.429,5,-11.054,1,0.0333,0.211,0.0,0.391,0.582,199.787,audio_features,1K89oHPxT4wRg5ocaDLq3J,spotify:track:1K89oHPxT4wRg5ocaDLq3J,https://api.spotify.com/v1/tracks/1K89oHPxT4wRg5ocaDLq3J,https://api.spotify.com/v1/audio-analysis/1K89oHPxT4wRg5ocaDLq3J,254720,4
937,0.552,0.863,4,-5.504,0,0.0431,0.0733,1.84e-06,0.25,0.345,90.675,audio_features,6Uks8ZMSlASX7aygehQesZ,spotify:track:6Uks8ZMSlASX7aygehQesZ,https://api.spotify.com/v1/tracks/6Uks8ZMSlASX7aygehQesZ,https://api.spotify.com/v1/audio-analysis/6Uks8ZMSlASX7aygehQesZ,173507,4
938,0.502,0.681,7,-8.263,1,0.0276,0.016,0.107,0.102,0.584,112.16,audio_features,3EM42kT3ARiZJhXJPoFaZe,spotify:track:3EM42kT3ARiZJhXJPoFaZe,https://api.spotify.com/v1/tracks/3EM42kT3ARiZJhXJPoFaZe,https://api.spotify.com/v1/audio-analysis/3EM42kT3ARiZJhXJPoFaZe,213813,4
939,0.686,0.771,9,-5.697,0,0.0705,0.0254,0.000138,0.107,0.393,123.985,audio_features,0euRZeEKvdbptPpebwDtLc,spotify:track:0euRZeEKvdbptPpebwDtLc,https://api.spotify.com/v1/tracks/0euRZeEKvdbptPpebwDtLc,https://api.spotify.com/v1/audio-analysis/0euRZeEKvdbptPpebwDtLc,167253,4
940,0.295,0.496,7,-9.478,1,0.0327,0.207,0.000396,0.858,0.224,132.062,audio_features,4QVdnpSO5JGMFOEl6ys4RQ,spotify:track:4QVdnpSO5JGMFOEl6ys4RQ,https://api.spotify.com/v1/tracks/4QVdnpSO5JGMFOEl6ys4RQ,https://api.spotify.com/v1/audio-analysis/4QVdnpSO5JGMFOEl6ys4RQ,268521,4
941,0.256,0.523,8,-5.175,1,0.0294,0.538,0.00832,0.0849,0.318,78.385,audio_features,1ZPMK5UTafelYEQXmckRgN,spotify:track:1ZPMK5UTafelYEQXmckRgN,https://api.spotify.com/v1/tracks/1ZPMK5UTafelYEQXmckRgN,https://api.spotify.com/v1/audio-analysis/1ZPMK5UTafelYEQXmckRgN,240360,4
942,0.514,0.0357,3,-21.113,1,0.039,0.95,1.25e-05,0.117,0.392,76.897,audio_features,5XxF7xFd2bHuYvM0lEf1h7,spotify:track:5XxF7xFd2bHuYvM0lEf1h7,https://api.spotify.com/v1/tracks/5XxF7xFd2bHuYvM0lEf1h7,https://api.spotify.com/v1/audio-analysis/5XxF7xFd2bHuYvM0lEf1h7,167520,4
943,0.387,0.674,0,-6.623,1,0.0597,0.0122,0.0129,0.102,0.277,139.751,audio_features,3Fb962k5BJZy1cmCLuKZJq,spotify:track:3Fb962k5BJZy1cmCLuKZJq,https://api.spotify.com/v1/tracks/3Fb962k5BJZy1cmCLuKZJq,https://api.spotify.com/v1/audio-analysis/3Fb962k5BJZy1cmCLuKZJq,369040,5
944,0.238,0.949,8,-4.575,1,0.247,0.016,0.0,0.0864,0.405,87.843,audio_features,3iXNy7VaY9OqJFBwzhmbOh,spotify:track:3iXNy7VaY9OqJFBwzhmbOh,https://api.spotify.com/v1/tracks/3iXNy7VaY9OqJFBwzhmbOh,https://api.spotify.com/v1/audio-analysis/3iXNy7VaY9OqJFBwzhmbOh,215200,4
945,0.553,0.0565,11,-19.416,0,0.0321,0.893,0.000211,0.117,0.121,107.957,audio_features,6XyJpr63DzTLmPZOVY69Ly,spotify:track:6XyJpr63DzTLmPZOVY69Ly,https://api.spotify.com/v1/tracks/6XyJpr63DzTLmPZOVY69Ly,https://api.spotify.com/v1/audio-analysis/6XyJpr63DzTLmPZOVY69Ly,166000,4
946,0.355,0.436,11,-10.944,1,0.0302,0.73,0.798,0.106,0.0508,90.388,audio_features,3YQVYTkonczhXyj31HH4AK,spotify:track:3YQVYTkonczhXyj31HH4AK,https://api.spotify.com/v1/tracks/3YQVYTkonczhXyj31HH4AK,https://api.spotify.com/v1/audio-analysis/3YQVYTkonczhXyj31HH4AK,303689,4
947,0.388,0.0249,9,-19.898,1,0.0391,0.854,1.3e-05,0.113,0.321,118.191,audio_features,12LlHbZOrzMsOK7ufPKTZg,spotify:track:12LlHbZOrzMsOK7ufPKTZg,https://api.spotify.com/v1/tracks/12LlHbZOrzMsOK7ufPKTZg,https://api.spotify.com/v1/audio-analysis/12LlHbZOrzMsOK7ufPKTZg,190907,4
948,0.467,0.946,1,-3.995,1,0.0482,0.000216,0.00926,0.412,0.789,129.89,audio_features,2OV1oB6LQWNw7kTOHU7Bua,spotify:track:2OV1oB6LQWNw7kTOHU7Bua,https://api.spotify.com/v1/tracks/2OV1oB6LQWNw7kTOHU7Bua,https://api.spotify.com/v1/audio-analysis/2OV1oB6LQWNw7kTOHU7Bua,219347,4
949,0.305,0.0564,0,-17.835,1,0.0362,0.915,0.0,0.0835,0.198,92.499,audio_features,1SGTa3W6yxRyLyEg6vSNwY,spotify:track:1SGTa3W6yxRyLyEg6vSNwY,https://api.spotify.com/v1/tracks/1SGTa3W6yxRyLyEg6vSNwY,https://api.spotify.com/v1/audio-analysis/1SGTa3W6yxRyLyEg6vSNwY,195920,4
950,0.572,0.883,0,-3.74,1,0.0392,0.000893,0.0,0.102,0.469,117.915,audio_features,1bsQUnczB7JI4YnDzOjFMz,spotify:track:1bsQUnczB7JI4YnDzOjFMz,https://api.spotify.com/v1/tracks/1bsQUnczB7JI4YnDzOjFMz,https://api.spotify.com/v1/audio-analysis/1bsQUnczB7JI4YnDzOjFMz,184813,4
951,0.492,0.0342,2,-23.389,1,0.0387,0.97,0.00339,0.0956,0.0693,125.759,audio_features,7KXLPm1y31L0V7dzL1JVCf,spotify:track:7KXLPm1y31L0V7dzL1JVCf,https://api.spotify.com/v1/tracks/7KXLPm1y31L0V7dzL1JVCf,https://api.spotify.com/v1/audio-analysis/7KXLPm1y31L0V7dzL1JVCf,284267,4
952,0.462,0.133,2,-17.366,1,0.0343,0.902,0.0,0.0736,0.379,127.379,audio_features,5qrucARZLKebkThlrGFqWd,spotify:track:5qrucARZLKebkThlrGFqWd,https://api.spotify.com/v1/tracks/5qrucARZLKebkThlrGFqWd,https://api.spotify.com/v1/audio-analysis/5qrucARZLKebkThlrGFqWd,227107,3
953,0.348,0.0732,1,-18.339,1,0.0363,0.939,0.0,0.137,0.329,139.043,audio_features,04HoOUWF0qk81g0m7lObeZ,spotify:track:04HoOUWF0qk81g0m7lObeZ,https://api.spotify.com/v1/tracks/04HoOUWF0qk81g0m7lObeZ,https://api.spotify.com/v1/audio-analysis/04HoOUWF0qk81g0m7lObeZ,263093,5
954,0.578,0.247,4,-8.126,1,0.047,0.954,2.16e-06,0.114,0.46,117.558,audio_features,6XSXcrTzgowqsQo3AioT9o,spotify:track:6XSXcrTzgowqsQo3AioT9o,https://api.spotify.com/v1/tracks/6XSXcrTzgowqsQo3AioT9o,https://api.spotify.com/v1/audio-analysis/6XSXcrTzgowqsQo3AioT9o,219672,3
955,0.277,0.96,2,-3.476,1,0.0727,0.000239,3.11e-06,0.363,0.632,114.132,audio_features,6wsfrOQOJK9CSwCsyMt1NJ,spotify:track:6wsfrOQOJK9CSwCsyMt1NJ,https://api.spotify.com/v1/tracks/6wsfrOQOJK9CSwCsyMt1NJ,https://api.spotify.com/v1/audio-analysis/6wsfrOQOJK9CSwCsyMt1NJ,412347,4
956,0.474,0.119,2,-18.575,1,0.0363,0.754,0.000427,0.33,0.323,122.104,audio_features,7N0Tfft2ItLQLbkkTieA1u,spotify:track:7N0Tfft2ItLQLbkkTieA1u,https://api.spotify.com/v1/tracks/7N0Tfft2ItLQLbkkTieA1u,https://api.spotify.com/v1/audio-analysis/7N0Tfft2ItLQLbkkTieA1u,239480,3
957,0.306,0.243,0,-11.772,0,0.0364,0.83,4.05e-06,0.0452,0.187,63.562,audio_features,2RTLIQRc8yogHh08waQDVa,spotify:track:2RTLIQRc8yogHh08waQDVa,https://api.spotify.com/v1/tracks/2RTLIQRc8yogHh08waQDVa,https://api.spotify.com/v1/audio-analysis/2RTLIQRc8yogHh08waQDVa,424667,4
958,0.274,0.717,5,-5.435,1,0.0382,0.0111,0.0,0.123,0.0931,185.17,audio_features,0PAlrNkCRRHv7hShF5s7Rr,spotify:track:0PAlrNkCRRHv7hShF5s7Rr,https://api.spotify.com/v1/tracks/0PAlrNkCRRHv7hShF5s7Rr,https://api.spotify.com/v1/audio-analysis/0PAlrNkCRRHv7hShF5s7Rr,302333,4
959,0.397,0.162,7,-10.394,1,0.0455,0.97,1.65e-06,0.105,0.37,202.734,audio_features,2Hpd2G05DgciJqM8N1gbNk,spotify:track:2Hpd2G05DgciJqM8N1gbNk,https://api.spotify.com/v1/tracks/2Hpd2G05DgciJqM8N1gbNk,https://api.spotify.com/v1/audio-analysis/2Hpd2G05DgciJqM8N1gbNk,237328,4
960,0.497,0.93,5,-7.024,1,0.0652,0.109,0.0756,0.327,0.403,120.007,audio_features,42bQZnfDGmejgB5elWY3QA,spotify:track:42bQZnfDGmejgB5elWY3QA,https://api.spotify.com/v1/tracks/42bQZnfDGmejgB5elWY3QA,https://api.spotify.com/v1/audio-analysis/42bQZnfDGmejgB5elWY3QA,347280,4
961,0.557,0.827,3,-4.918,1,0.0344,0.0127,5.79e-05,0.0883,0.182,123.044,audio_features,7aJRfhXQ5Y5Dr3NU4gnXBh,spotify:track:7aJRfhXQ5Y5Dr3NU4gnXBh,https://api.spotify.com/v1/tracks/7aJRfhXQ5Y5Dr3NU4gnXBh,https://api.spotify.com/v1/audio-analysis/7aJRfhXQ5Y5Dr3NU4gnXBh,247867,4
962,0.518,0.944,4,-4.602,1,0.055,0.000495,3.05e-05,0.426,0.678,128.994,audio_features,2OEXuupzwtyc5kufQE6QLY,spotify:track:2OEXuupzwtyc5kufQE6QLY,https://api.spotify.com/v1/tracks/2OEXuupzwtyc5kufQE6QLY,https://api.spotify.com/v1/audio-analysis/2OEXuupzwtyc5kufQE6QLY,159587,4
963,0.463,0.892,2,-4.982,1,0.053,0.00138,2.61e-06,0.164,0.335,117.404,audio_features,4UGWMzkmEPpYoS9myk8lAG,spotify:track:4UGWMzkmEPpYoS9myk8lAG,https://api.spotify.com/v1/tracks/4UGWMzkmEPpYoS9myk8lAG,https://api.spotify.com/v1/audio-analysis/4UGWMzkmEPpYoS9myk8lAG,249360,4
964,0.544,0.524,2,-4.764,0,0.0436,0.0787,0.368,0.103,0.53,124.121,audio_features,6k9mEHQUBi2IgFWkutnXaN,spotify:track:6k9mEHQUBi2IgFWkutnXaN,https://api.spotify.com/v1/tracks/6k9mEHQUBi2IgFWkutnXaN,https://api.spotify.com/v1/audio-analysis/6k9mEHQUBi2IgFWkutnXaN,273554,4
965,0.554,0.707,3,-7.308,1,0.0368,0.00416,0.0,0.0822,0.38,128.079,audio_features,2Sg9Iq2Q29hMNXa7ZpKxaG,spotify:track:2Sg9Iq2Q29hMNXa7ZpKxaG,https://api.spotify.com/v1/tracks/2Sg9Iq2Q29hMNXa7ZpKxaG,https://api.spotify.com/v1/audio-analysis/2Sg9Iq2Q29hMNXa7ZpKxaG,205760,4
966,0.556,0.793,2,-5.576,1,0.0419,0.00129,0.000151,0.0874,0.677,158.974,audio_features,1rTMTobUIpsgQdpTFFgLok,spotify:track:1rTMTobUIpsgQdpTFFgLok,https://api.spotify.com/v1/tracks/1rTMTobUIpsgQdpTFFgLok,https://api.spotify.com/v1/audio-analysis/1rTMTobUIpsgQdpTFFgLok,197747,4
967,0.813,0.736,1,-7.529,1,0.13,0.0732,0.000142,0.157,0.76,150.024,audio_features,5wys7OYZ9O9qppVvsuxKK6,spotify:track:5wys7OYZ9O9qppVvsuxKK6,https://api.spotify.com/v1/tracks/5wys7OYZ9O9qppVvsuxKK6,https://api.spotify.com/v1/audio-analysis/5wys7OYZ9O9qppVvsuxKK6,195507,4
968,0.689,0.673,5,-7.6,0,0.0287,0.303,0.0,0.723,0.564,113.139,audio_features,6QuYC4Vcr3myWxZRJxg4NZ,spotify:track:6QuYC4Vcr3myWxZRJxg4NZ,https://api.spotify.com/v1/tracks/6QuYC4Vcr3myWxZRJxg4NZ,https://api.spotify.com/v1/audio-analysis/6QuYC4Vcr3myWxZRJxg4NZ,224353,4
969,0.385,0.259,4,-8.963,1,0.041,0.969,0.0121,0.116,0.312,77.467,audio_features,6r2BFEIErNwG0owW4rOQB8,spotify:track:6r2BFEIErNwG0owW4rOQB8,https://api.spotify.com/v1/tracks/6r2BFEIErNwG0owW4rOQB8,https://api.spotify.com/v1/audio-analysis/6r2BFEIErNwG0owW4rOQB8,301800,4
970,0.5,0.954,5,-4.514,1,0.115,0.00409,0.0578,0.0947,0.466,132.04,audio_features,0v60rM2HLSatgUyVZDrLwm,spotify:track:0v60rM2HLSatgUyVZDrLwm,https://api.spotify.com/v1/tracks/0v60rM2HLSatgUyVZDrLwm,https://api.spotify.com/v1/audio-analysis/0v60rM2HLSatgUyVZDrLwm,292627,4
971,0.515,0.347,10,-11.231,1,0.0631,0.485,0.00832,0.0856,0.0929,70.013,audio_features,1RkASGekurX1rRNucZYwI3,spotify:track:1RkASGekurX1rRNucZYwI3,https://api.spotify.com/v1/tracks/1RkASGekurX1rRNucZYwI3,https://api.spotify.com/v1/audio-analysis/1RkASGekurX1rRNucZYwI3,317143,4
972,0.47,0.891,0,-8.687,1,0.0314,0.0023,2.46e-05,0.0581,0.954,91.833,audio_features,0IzwEXmCbVDvB6hEzDaSwG,spotify:track:0IzwEXmCbVDvB6hEzDaSwG,https://api.spotify.com/v1/tracks/0IzwEXmCbVDvB6hEzDaSwG,https://api.spotify.com/v1/audio-analysis/0IzwEXmCbVDvB6hEzDaSwG,237920,4
973,0.699,0.579,10,-7.633,0,0.0536,0.28,0.000222,0.285,0.339,137.059,audio_features,6N9PAf91qP6aJIzT8bVoof,spotify:track:6N9PAf91qP6aJIzT8bVoof,https://api.spotify.com/v1/tracks/6N9PAf91qP6aJIzT8bVoof,https://api.spotify.com/v1/audio-analysis/6N9PAf91qP6aJIzT8bVoof,291947,4
974,0.417,0.799,8,-4.705,1,0.0386,0.00257,2.13e-06,0.0674,0.416,117.215,audio_features,0U6QHjAcifZLGrVsFObjEK,spotify:track:0U6QHjAcifZLGrVsFObjEK,https://api.spotify.com/v1/tracks/0U6QHjAcifZLGrVsFObjEK,https://api.spotify.com/v1/audio-analysis/0U6QHjAcifZLGrVsFObjEK,209893,1
975,0.618,0.659,7,-4.89,1,0.0286,0.535,0.0,0.144,0.293,100.909,audio_features,3OqwM9CRqLskni9acTwuj1,spotify:track:3OqwM9CRqLskni9acTwuj1,https://api.spotify.com/v1/tracks/3OqwM9CRqLskni9acTwuj1,https://api.spotify.com/v1/audio-analysis/3OqwM9CRqLskni9acTwuj1,210738,4
976,0.314,0.139,4,-14.487,1,0.0347,0.937,0.000964,0.11,0.0663,181.568,audio_features,3uIQZXaYnPrl7ROe1BkKtA,spotify:track:3uIQZXaYnPrl7ROe1BkKtA,https://api.spotify.com/v1/tracks/3uIQZXaYnPrl7ROe1BkKtA,https://api.spotify.com/v1/audio-analysis/3uIQZXaYnPrl7ROe1BkKtA,388640,3
977,0.595,0.379,5,-10.067,0,0.0252,0.19,0.0,0.638,0.475,101.962,audio_features,7MsP6bRg4d7rnuZqaN0HnE,spotify:track:7MsP6bRg4d7rnuZqaN0HnE,https://api.spotify.com/v1/tracks/7MsP6bRg4d7rnuZqaN0HnE,https://api.spotify.com/v1/audio-analysis/7MsP6bRg4d7rnuZqaN0HnE,254720,4
978,0.499,0.727,11,-7.147,0,0.0508,0.0296,0.000102,0.0967,0.164,119.973,audio_features,2AD2Xa5MkgF0xJBE1cFZwe,spotify:track:2AD2Xa5MkgF0xJBE1cFZwe,https://api.spotify.com/v1/tracks/2AD2Xa5MkgF0xJBE1cFZwe,https://api.spotify.com/v1/audio-analysis/2AD2Xa5MkgF0xJBE1cFZwe,284813,4
979,0.515,0.491,5,-11.1,0,0.0274,0.869,0.564,0.0977,0.223,146.908,audio_features,12VTgfn13lUx12D7MOYfsn,spotify:track:12VTgfn13lUx12D7MOYfsn,https://api.spotify.com/v1/tracks/12VTgfn13lUx12D7MOYfsn,https://api.spotify.com/v1/audio-analysis/12VTgfn13lUx12D7MOYfsn,254113,4
980,0.521,0.171,7,-18.869,1,0.0316,0.807,1.2e-06,0.0933,0.384,97.175,audio_features,0PEhW18xo3U8hHWgH4Fc17,spotify:track:0PEhW18xo3U8hHWgH4Fc17,https://api.spotify.com/v1/tracks/0PEhW18xo3U8hHWgH4Fc17,https://api.spotify.com/v1/audio-analysis/0PEhW18xo3U8hHWgH4Fc17,141613,4
981,0.439,0.849,3,-5.293,1,0.0329,0.0288,0.0,0.128,0.847,83.592,audio_features,6tZUOzi9p1j7stp8Y5OUoJ,spotify:track:6tZUOzi9p1j7stp8Y5OUoJ,https://api.spotify.com/v1/tracks/6tZUOzi9p1j7stp8Y5OUoJ,https://api.spotify.com/v1/audio-analysis/6tZUOzi9p1j7stp8Y5OUoJ,173747,4
982,0.618,0.618,9,-5.22,1,0.0281,0.29,0.0,0.0682,0.265,133.472,audio_features,65rhJpGaNbqcqmd6XARRfp,spotify:track:65rhJpGaNbqcqmd6XARRfp,https://api.spotify.com/v1/tracks/65rhJpGaNbqcqmd6XARRfp,https://api.spotify.com/v1/audio-analysis/65rhJpGaNbqcqmd6XARRfp,231591,4
983,0.558,0.838,11,-6.224,1,0.0464,0.00174,2.27e-05,0.102,0.716,122.073,audio_features,2dLrkKiddmHEYAQ7fUwfxw,spotify:track:2dLrkKiddmHEYAQ7fUwfxw,https://api.spotify.com/v1/tracks/2dLrkKiddmHEYAQ7fUwfxw,https://api.spotify.com/v1/audio-analysis/2dLrkKiddmHEYAQ7fUwfxw,205427,4
984,0.422,0.953,3,-5.927,1,0.123,0.00351,1.03e-06,0.575,0.2,152.009,audio_features,5CsQwb89zUbizwvDKoj0xo,spotify:track:5CsQwb89zUbizwvDKoj0xo,https://api.spotify.com/v1/tracks/5CsQwb89zUbizwvDKoj0xo,https://api.spotify.com/v1/audio-analysis/5CsQwb89zUbizwvDKoj0xo,205427,4
985,0.202,0.993,5,-3.274,1,0.356,0.000122,5.79e-05,0.321,0.152,82.496,audio_features,7IcKHPLfhvdfSBYTPMAbga,spotify:track:7IcKHPLfhvdfSBYTPMAbga,https://api.spotify.com/v1/tracks/7IcKHPLfhvdfSBYTPMAbga,https://api.spotify.com/v1/audio-analysis/7IcKHPLfhvdfSBYTPMAbga,287493,4
986,0.496,0.967,2,-2.523,1,0.0988,0.016,0.0138,0.123,0.241,83.954,audio_features,71NvO4cZEmDcVg0s1ryrfg,spotify:track:71NvO4cZEmDcVg0s1ryrfg,https://api.spotify.com/v1/tracks/71NvO4cZEmDcVg0s1ryrfg,https://api.spotify.com/v1/audio-analysis/71NvO4cZEmDcVg0s1ryrfg,243385,4
987,0.374,0.972,2,-2.535,1,0.164,1.28e-05,0.0121,0.238,0.335,173.005,audio_features,1ajRGn7InhPWvZD7JupQ4M,spotify:track:1ajRGn7InhPWvZD7JupQ4M,https://api.spotify.com/v1/tracks/1ajRGn7InhPWvZD7JupQ4M,https://api.spotify.com/v1/audio-analysis/1ajRGn7InhPWvZD7JupQ4M,231867,4
988,0.571,0.765,2,-8.574,1,0.036,0.000897,4.99e-06,0.314,0.558,106.151,audio_features,62RWY8Qy1dY0D58OqVgekR,spotify:track:62RWY8Qy1dY0D58OqVgekR,https://api.spotify.com/v1/tracks/62RWY8Qy1dY0D58OqVgekR,https://api.spotify.com/v1/audio-analysis/62RWY8Qy1dY0D58OqVgekR,183773,4
989,0.269,0.782,6,-5.422,0,0.0932,0.00152,0.00151,0.183,0.473,89.977,audio_features,3hxKRXZ1yxqCuOSoZTphwV,spotify:track:3hxKRXZ1yxqCuOSoZTphwV,https://api.spotify.com/v1/tracks/3hxKRXZ1yxqCuOSoZTphwV,https://api.spotify.com/v1/audio-analysis/3hxKRXZ1yxqCuOSoZTphwV,227320,4
990,0.542,0.405,11,-8.092,0,0.0355,0.629,0.00357,0.0701,0.075,119.961,audio_features,1sXBLKaeK9qf6dWnYylbVt,spotify:track:1sXBLKaeK9qf6dWnYylbVt,https://api.spotify.com/v1/tracks/1sXBLKaeK9qf6dWnYylbVt,https://api.spotify.com/v1/audio-analysis/1sXBLKaeK9qf6dWnYylbVt,366640,4
991,0.426,0.95,8,-7.727,1,0.0664,0.000162,5.97e-05,0.3,0.417,91.822,audio_features,5tTfZyHWEPjxN2GSiEIWjN,spotify:track:5tTfZyHWEPjxN2GSiEIWjN,https://api.spotify.com/v1/tracks/5tTfZyHWEPjxN2GSiEIWjN,https://api.spotify.com/v1/audio-analysis/5tTfZyHWEPjxN2GSiEIWjN,208400,4
992,0.446,0.974,0,-2.821,1,0.116,0.000124,0.000812,0.226,0.649,200.191,audio_features,0DcH20gfzWtJdqOPmOCuJf,spotify:track:0DcH20gfzWtJdqOPmOCuJf,https://api.spotify.com/v1/tracks/0DcH20gfzWtJdqOPmOCuJf,https://api.spotify.com/v1/audio-analysis/0DcH20gfzWtJdqOPmOCuJf,207787,4
993,0.233,0.973,8,-5.087,1,0.296,0.000733,0.00946,0.103,0.0985,167.578,audio_features,7t5LlQjgGfDA3KO9InRCTY,spotify:track:7t5LlQjgGfDA3KO9InRCTY,https://api.spotify.com/v1/tracks/7t5LlQjgGfDA3KO9InRCTY,https://api.spotify.com/v1/audio-analysis/7t5LlQjgGfDA3KO9InRCTY,393041,4
994,0.326,0.521,2,-13.181,1,0.0742,0.0706,0.265,0.765,0.141,131.846,audio_features,6n7AvsSb4TzPMHVger0qHw,spotify:track:6n7AvsSb4TzPMHVger0qHw,https://api.spotify.com/v1/tracks/6n7AvsSb4TzPMHVger0qHw,https://api.spotify.com/v1/audio-analysis/6n7AvsSb4TzPMHVger0qHw,1116613,4
995,0.321,0.497,11,-12.825,0,0.0707,0.0763,4.22e-05,0.146,0.478,82.554,audio_features,4OLYHNc5o3yZRVfJXtwpXC,spotify:track:4OLYHNc5o3yZRVfJXtwpXC,https://api.spotify.com/v1/tracks/4OLYHNc5o3yZRVfJXtwpXC,https://api.spotify.com/v1/audio-analysis/4OLYHNc5o3yZRVfJXtwpXC,254787,3
996,0.473,0.926,1,-6.234,0,0.0827,0.000231,0.00149,0.0863,0.14,124.947,audio_features,3lrLJzYlDMkpe2GelQqf5P,spotify:track:3lrLJzYlDMkpe2GelQqf5P,https://api.spotify.com/v1/tracks/3lrLJzYlDMkpe2GelQqf5P,https://api.spotify.com/v1/audio-analysis/3lrLJzYlDMkpe2GelQqf5P,473312,4
997,0.346,0.866,9,-9.741,1,0.0963,0.0123,0.00021,0.949,0.365,100.027,audio_features,1jD9o6FcboH4s9I9zqB74K,spotify:track:1jD9o6FcboH4s9I9zqB74K,https://api.spotify.com/v1/tracks/1jD9o6FcboH4s9I9zqB74K,https://api.spotify.com/v1/audio-analysis/1jD9o6FcboH4s9I9zqB74K,825000,4
998,0.247,0.761,2,-9.339,1,0.0747,0.378,9.82e-06,0.375,0.566,197.124,audio_features,2jJSZSFHGx2HMPXdxKVqvq,spotify:track:2jJSZSFHGx2HMPXdxKVqvq,https://api.spotify.com/v1/tracks/2jJSZSFHGx2HMPXdxKVqvq,https://api.spotify.com/v1/audio-analysis/2jJSZSFHGx2HMPXdxKVqvq,215076,4
